Name;Coord;Winner;Fitness;Score;GameTime;ConquerRadius;AttackMinLife;SupportRadius;SupportMaxCap;SupportMinCap;SupportTownRatio
EA135;<3468, 5, 958>;False;-5;-5;686;3186;59;1630;33;45;60
EA123;<3468, 5, 958>;False;-5;-5;684;3332;81;3644;60;41;68
EA114;<3468, 5, 958>;False;0;0;831;2212;83;2351;72;66;42
EA87;<3468, 5, 958>;False;30;30;646;1402;39;2142;40;66;41
EA60;<3468, 5, 958>;False;80;80;718;1000;13;1899;72;26;81
EA62;<3468, 5, 958>;False;10;10;655;3169;20;1634;67;94;88
EA50;<3468, 5, 958>;True;160;160;375;3477;7;1452;52;63;42
EA47;<3468, 5, 958>;False;15;15;659;1283;52;3408;49;87;89
EA39;<3468, 5, 958>;False;0;0;814;601;42;3342;40;24;5
EA38;<3468, 5, 958>;True;230;230;655;3005;5;1511;78;74;18
EA27;<3468, 5, 958>;False;-5;-5;673;2578;68;3049;15;60;96
EA25;<3468, 5, 958>;False;-5;-5;612;2903;45;1741;61;8;82
EA194;<3468, 5, 958>;False;30;30;733;1054;41;318;74;18;73
EA184;<3468, 5, 958>;False;25;25;655;1398;38;2466;62;16;57
EA178;<3468, 5, 958>;False;-5;-5;607;3476;33;1709;39;57;37
EA171;<3468, 5, 958>;False;40;40;651;1759;32;988;63;85;64
EA169;<3468, 5, 958>;False;10;10;637;3547;13;1436;9;17;45
EA156;<3468, 5, 958>;True;100;100;589;4000;15;2835;41;64;68
EA154;<3468, 5, 958>;False;10;10;657;949;45;2564;97;51;46
EA151;<3468, 5, 958>;False;-5;-5;713;3728;77;1355;25;65;16
EA146;<3468, 5, 958>;False;-5;-5;807;139;84;2921;39;49;0
EA147;<3468, 5, 958>;False;10;10;596;1846;35;3850;89;58;64
EA140;<3468, 5, 958>;False;-5;-5;690;3728;77;1355;25;65;16
EA120;<3468, 5, 958>;False;10;10;624;2252;34;2385;57;43;20
EA113;<3468, 5, 958>;False;0;0;653;1304;81;1160;87;95;12
EA112;<3468, 5, 958>;False;0;0;691;1066;98;1540;94;41;14
EA92;<3468, 5, 958>;False;185;185;897;1075;28;790;20;84;48
EA96;<3468, 5, 958>;False;40;40;621;2157;19;3874;23;64;84
EA89;<3468, 5, 958>;False;-5;-5;725;1839;96;1435;9;56;81
EA193;<3468, 5, 958>;False;60;60;716;1774;40;2187;99;5;90
EA192;<3468, 5, 958>;False;40;40;608;1759;32;988;63;85;64
EA185;<3468, 5, 958>;False;-5;-5;706;1165;100;3511;100;36;45
EA177;<3468, 5, 958>;True;120;120;702;3591;19;2849;96;12;76
EA157;<3468, 5, 958>;True;415;415;708;1710;5;1177;17;16;78
EA148;<3468, 5, 958>;False;-5;-5;673;916;69;1350;47;75;35
EA145;<3468, 5, 958>;False;25;25;640;1358;46;3922;44;81;18
EA132;<3468, 5, 958>;True;295;295;857;2405;16;698;69;70;18
EA138;<3468, 5, 958>;True;210;210;507;3681;6;2510;68;28;71
EA127;<3468, 5, 958>;False;25;25;687;1759;32;988;63;85;64
EA126;<3468, 5, 958>;False;30;30;658;1054;41;318;74;18;73
EA124;<3468, 5, 958>;False;45;45;678;1402;39;2142;40;66;41
EA111;<3468, 5, 958>;True;140;140;317;3681;6;2510;68;28;71
EA85;<3468, 5, 958>;False;110;110;717;2762;10;2150;37;62;46
EA83;<3468, 5, 958>;False;15;15;593;2828;23;1306;29;40;40
EA74;<3468, 5, 958>;False;60;60;635;1688;24;3192;86;88;94
EA67;<3468, 5, 958>;False;60;60;694;1759;32;988;63;85;64
EA63;<3468, 5, 958>;False;-5;-5;664;2490;65;776;39;82;55
EA54;<3468, 5, 958>;True;160;160;677;2050;11;2325;10;50;29
EA49;<3468, 5, 958>;False;80;80;718;1325;16;274;74;5;90
EA35;<3468, 5, 958>;False;30;30;694;1076;5;1173;23;54;20
EA28;<3468, 5, 958>;False;0;0;829;1474;78;1924;83;44;31
EA20;<3468, 5, 958>;False;0;0;697;3592;98;546;17;88;65
EA22;<3468, 5, 958>;False;-5;-5;637;2697;40;1852;52;76;39
EA24;<3468, 5, 958>;False;40;40;601;2157;19;3874;23;64;84
EA18;<3468, 5, 958>;False;30;30;671;1054;41;318;74;18;73
EA8;<3468, 5, 958>;True;120;120;505;3763;16;2877;57;37;58
EA163;<3468, 5, 958>;True;220;220;505;2644;10;2001;31;49;8
EA155;<3468, 5, 958>;False;0;0;689;3332;81;3644;60;41;68
EA156;<3468, 5, 958>;False;55;55;586;2393;14;3307;28;54;53
EA146;<3468, 5, 958>;False;-5;-5;686;1304;81;1160;87;95;12
EA147;<3468, 5, 958>;False;60;60;618;2282;14;1331;72;58;22
EA141;<3468, 5, 958>;False;30;30;670;1139;40;854;71;17;69
EA121;<3468, 5, 958>;True;694;695;1337;1620;14;571;85;98;54
EA122;<3468, 5, 958>;True;180;180;782;2970;24;2230;90;13;75
EA113;<3468, 5, 958>;False;-5;-5;688;3135;83;201;68;61;61
EA107;<3468, 5, 958>;False;-5;-5;673;139;84;2921;39;49;0
EA106;<3468, 5, 958>;True;100;100;591;4000;15;2835;41;64;68
EA112;<3468, 5, 958>;True;135;135;269;3681;6;2510;68;28;71
EA87;<3468, 5, 958>;True;235;235;805;2451;19;3062;31;54;53
EA92;<3468, 5, 958>;False;-5;-5;679;2360;53;1863;31;40;30
EA84;<3468, 5, 958>;False;10;10;743;3169;20;1634;67;94;88
EA79;<3468, 5, 958>;False;65;65;685;1376;28;687;94;46;48
EA77;<3468, 5, 958>;True;255;255;719;2577;12;3469;82;40;60
EA72;<3468, 5, 958>;True;255;255;756;2589;17;849;62;61;22
EA52;<3468, 5, 958>;False;-5;-5;726;2282;89;2313;19;80;68
EA47;<3468, 5, 958>;False;25;25;662;1450;37;2554;91;46;50
EA37;<3468, 5, 958>;False;10;10;807;3272;15;1336;9;21;51
EA33;<3468, 5, 958>;False;120;120;719;1385;18;468;76;5;89
EA44;<3468, 5, 958>;False;30;30;502;2309;20;626;17;76;17
EA34;<3468, 5, 958>;False;10;10;546;2504;18;1445;70;60;23
EA31;<3468, 5, 958>;False;-5;-5;676;2115;36;971;71;82;34
EA1;<3468, 5, 958>;False;0;0;744;2069;83;1285;54;54;56
EA15;<3468, 5, 958>;False;10;10;661;929;32;2218;18;53;28
EA3;<3468, 5, 958>;False;60;60;618;1814;27;1632;28;41;21
EA10;<3468, 5, 958>;True;100;100;522;3547;13;1436;9;17;45
EA199;<3468, 5, 958>;False;30;30;685;1087;34;1712;35;60;61
EA187;<3468, 5, 958>;False;10;10;647;2504;18;1445;70;60;23
EA170;<3468, 5, 958>;False;90;90;829;2504;18;1445;70;60;23
EA153;<3468, 5, 958>;False;225;225;894;1757;13;2921;65;96;79
EA144;<3468, 5, 958>;False;30;30;678;1199;32;265;98;32;54
EA136;<3468, 5, 958>;False;95;95;688;1174;6;1381;24;54;28
EA119;<3468, 5, 958>;False;0;0;754;425;61;3547;16;84;48
EA48;<3468, 5, 958>;False;-5;-5;701;601;42;3342;40;24;5
EA41;<3468, 5, 958>;False;15;15;783;949;45;2564;97;51;46
EA32;<3468, 5, 958>;False;120;120;913;1075;28;790;20;84;48
EA16;<3468, 5, 958>;False;-5;-5;831;3332;81;3644;60;41;68
EA6;<3468, 5, 958>;False;-5;-5;680;2984;67;2264;33;17;18
EA2;<3468, 5, 958>;False;35;35;642;2169;40;2691;98;92;59
EA0;<3468, 5, 958>;True;300;300;525;1573;5;2215;86;89;35
EA173;<3468, 5, 958>;False;329;330;1022;1381;7;1160;37;42;27
EA172;<3468, 5, 958>;False;10;10;662;2288;38;1573;32;41;93
EA160;<3468, 5, 958>;False;70;70;656;2256;12;4000;74;5;54
EA137;<3468, 5, 958>;True;200;200;465;2087;11;4000;77;16;50
EA120;<3468, 5, 958>;False;374;375;1019;1075;28;790;20;84;48
EA116;<3468, 5, 958>;False;175;175;791;1349;16;305;74;5;89
EA108;<3468, 5, 958>;False;105;105;950;2157;19;3874;23;64;84
EA101;<3468, 5, 958>;False;0;0;780;804;80;1418;39;72;41
EA110;<3468, 5, 958>;True;120;120;418;3890;11;1266;41;84;48
EA98;<3468, 5, 958>;False;10;10;700;2965;30;1260;21;54;13
EA88;<3468, 5, 958>;False;-5;-5;638;1964;43;2749;39;84;76
EA80;<3468, 5, 958>;False;0;0;656;3812;100;2194;52;68;41
EA71;<3468, 5, 958>;False;90;90;781;1963;12;1044;69;16;47
EA68;<3468, 5, 958>;False;40;40;646;1978;33;2328;54;51;50
EA64;<3468, 5, 958>;False;80;80;747;1349;16;305;74;5;89
EA60;<3468, 5, 958>;False;75;75;826;1846;35;3850;89;58;64
EA56;<3468, 5, 958>;False;90;90;741;2100;12;3869;74;20;49
EA57;<3468, 5, 958>;False;55;55;616;1814;27;1632;28;41;21
EA51;<3468, 5, 958>;False;50;50;753;1075;28;790;20;84;48
EA25;<3468, 5, 958>;True;335;335;597;1573;5;2215;86;89;35
EA11;<3468, 5, 958>;False;110;110;701;1012;30;900;7;100;38
EA5;<3468, 5, 958>;False;-5;-5;640;3175;55;3617;57;29;37
EA7;<3468, 5, 958>;False;-5;-5;643;1283;52;3408;49;87;89
EA12;<3468, 5, 958>;False;25;25;586;2157;19;3874;23;64;84
EA159;<3468, 5, 958>;False;-5;-5;688;3332;81;3644;60;41;68
EA151;<3468, 5, 958>;False;0;0;699;1769;78;2503;57;18;87
EA139;<3468, 5, 958>;False;130;130;856;1075;28;790;20;84;48
EA129;<3468, 5, 958>;False;-5;-5;665;432;45;198;24;49;20
EA128;<3468, 5, 958>;True;140;140;281;4000;5;3026;50;68;74
EA102;<3468, 5, 958>;True;100;100;257;3681;6;2510;68;28;71
EA91;<3468, 5, 958>;True;155;155;331;3477;7;1452;52;63;42
EA73;<3468, 5, 958>;False;20;20;693;1802;55;936;38;71;27
EA70;<3468, 5, 958>;False;-5;-5;696;2772;73;1167;78;46;14
EA58;<3468, 5, 958>;False;-5;-5;700;1006;84;1899;16;5;57
EA50;<3468, 5, 958>;False;30;30;721;2193;27;2367;43;45;22
EA55;<3468, 5, 958>;True;120;120;306;3681;6;2510;68;28;71
EA29;<3468, 5, 958>;False;75;75;662;2100;12;3869;74;20;49
EA21;<3468, 5, 958>;False;25;25;583;2157;19;3874;23;64;84
EA4;<3468, 5, 958>;False;-5;-5;679;2256;73;2682;28;55;29
EA9;<3468, 5, 958>;False;-5;-5;662;3371;84;100;71;46;0
EA198;<3468, 5, 958>;False;30;30;606;1402;39;2142;40;66;41
EA196;<3468, 5, 958>;False;10;10;672;906;38;2728;74;66;25
EA194;<3468, 5, 958>;False;0;0;665;4000;100;2896;43;67;51
EA190;<3468, 5, 958>;True;300;300;608;1770;11;2951;65;97;80
EA178;<3468, 5, 958>;True;180;180;894;3490;25;3089;21;40;21
EA171;<3468, 5, 958>;False;-5;-5;784;3041;64;751;60;56;47
EA176;<3468, 5, 958>;False;55;55;594;2100;12;3869;74;20;49
EA166;<3468, 5, 958>;False;70;70;690;2087;11;4000;77;16;50
EA165;<3468, 5, 958>;False;15;15;628;1386;46;2747;44;76;63
EA114;<3468, 5, 958>;False;-5;-5;711;3332;81;3644;60;41;68
EA103;<3468, 5, 958>;False;25;25;735;2052;30;1551;65;32;48
EA104;<3468, 5, 958>;True;160;160;631;3962;7;1619;10;39;9
EA94;<3468, 5, 958>;False;10;10;661;1283;52;3408;49;87;89
EA90;<3468, 5, 958>;False;-5;-5;711;486;62;290;15;60;6
EA96;<3468, 5, 958>;True;175;175;450;3681;6;2510;68;28;71
EA89;<3468, 5, 958>;False;-5;-5;563;2970;24;2230;90;13;75
EA81;<3468, 5, 958>;False;10;10;660;2561;25;1996;37;38;48
EA53;<3468, 5, 958>;False;70;70;851;1688;24;3192;86;88;94
EA62;<3468, 5, 958>;True;100;100;515;3547;13;1436;9;17;45
EA27;<3468, 5, 958>;False;65;65;623;1973;32;2326;54;50;50
EA14;<3468, 5, 958>;False;210;210;702;1143;5;1209;24;54;20
EA184;<3468, 5, 958>;False;10;10;813;929;32;2218;18;53;28
EA174;<3468, 5, 958>;False;25;25;660;2115;36;971;71;82;34
EA162;<3468, 5, 958>;False;39;40;1007;3169;20;1634;67;94;88
EA167;<3468, 5, 958>;False;15;15;611;3335;23;2890;23;42;19
EA133;<3468, 5, 958>;False;55;55;643;2644;10;2001;31;49;8
EA143;<3468, 5, 958>;True;140;140;324;3681;6;2510;68;28;71
EA130;<3468, 5, 958>;True;240;240;529;2491;5;4000;86;27;54
EA125;<3468, 5, 958>;False;-5;-5;697;1098;65;1205;60;60;29
EA117;<3468, 5, 958>;False;120;120;751;1349;16;305;74;5;89
EA115;<3468, 5, 958>;True;200;200;539;2498;13;2901;30;62;62
EA109;<3468, 5, 958>;False;0;0;711;1066;98;1540;94;41;14
EA97;<3468, 5, 958>;False;35;35;537;2389;21;2454;77;57;49
EA82;<3468, 5, 958>;False;25;25;745;1929;48;2532;81;74;58
EA93;<3468, 5, 958>;True;140;140;313;3694;5;2618;73;29;73
EA78;<3468, 5, 958>;False;0;0;672;683;85;439;47;91;25
EA75;<3468, 5, 958>;False;0;0;665;1304;81;1160;87;95;12
EA65;<3468, 5, 958>;False;115;115;820;1623;19;2925;84;100;99
EA66;<3468, 5, 958>;True;120;120;325;3681;6;2510;68;28;71
EA61;<3468, 5, 958>;False;45;45;741;2484;5;3881;83;28;52
EA40;<3468, 5, 958>;False;-5;-5;816;825;81;399;91;54;0
EA43;<3468, 5, 958>;False;-5;-5;581;1978;33;2328;54;51;50
EA23;<3468, 5, 958>;False;-5;-5;702;3186;59;1630;33;45;60
EA26;<3468, 5, 958>;False;15;15;658;906;38;2728;74;66;25
EA13;<3468, 5, 958>;False;55;55;828;3440;13;1367;14;21;42
EA186;<3468, 5, 958>;False;25;25;796;1356;50;3506;29;82;49
EA188;<3468, 5, 958>;False;0;0;660;139;84;2921;39;49;0
EA181;<3468, 5, 958>;False;10;10;795;2738;36;1178;23;58;14
EA168;<3468, 5, 958>;False;65;65;857;4000;15;2835;41;64;68
EA175;<3468, 5, 958>;False;25;25;522;2278;18;1066;76;53;38
EA164;<3468, 5, 958>;False;10;10;665;3335;23;2890;23;42;19
EA158;<3468, 5, 958>;False;70;70;636;2212;16;861;63;30;74
EA135;<3468, 5, 958>;True;200;200;788;2939;19;2566;85;58;76
EA134;<3468, 5, 958>;False;30;30;711;1075;28;790;20;84;48
EA131;<3468, 5, 958>;False;60;60;885;3547;13;1436;9;17;45
EA123;<3468, 5, 958>;False;0;0;713;579;52;1793;29;71;88
EA105;<3468, 5, 958>;False;-5;-5;642;3476;33;1709;39;57;37
EA100;<3468, 5, 958>;False;30;30;731;1215;31;345;98;35;54
EA99;<3468, 5, 958>;False;150;150;767;1324;14;2194;29;59;71
EA95;<3468, 5, 958>;False;40;40;757;1978;33;2328;54;51;50
EA86;<3468, 5, 958>;True;215;215;847;2013;15;2371;15;49;29
EA76;<3468, 5, 958>;False;10;10;608;1846;35;3850;89;58;64
EA69;<3468, 5, 958>;False;40;40;672;2753;8;2448;36;41;6
EA59;<3468, 5, 958>;False;85;85;766;2087;11;4000;77;16;50
EA46;<3468, 5, 958>;False;24;25;1023;3169;20;1634;67;94;88
EA45;<3468, 5, 958>;False;30;30;711;1075;28;790;20;84;48
EA36;<3468, 5, 958>;False;60;60;722;1950;30;2008;33;30;30
EA38;<3468, 5, 958>;False;15;15;673;1666;46;1175;24;72;47
EA39;<3468, 5, 958>;False;10;10;608;1985;30;1997;33;28;27
EA30;<3468, 5, 958>;False;0;0;698;1304;81;1160;87;95;12
EA17;<3468, 5, 958>;False;50;50;742;1075;28;790;20;84;48
EA19;<3468, 5, 958>;False;-5;-5;593;2928;30;1594;19;50;18
EA197;<3468, 5, 958>;True;240;240;637;2753;8;2448;36;41;6
EA182;<3468, 5, 958>;False;15;15;858;929;32;2218;18;53;28
EA180;<3468, 5, 958>;True;285;285;909;2577;12;3469;82;40;60
EA191;<3468, 5, 958>;False;10;10;485;2753;8;2448;36;41;6
EA179;<3468, 5, 958>;False;-5;-5;684;1007;83;1893;16;5;56
EA183;<3468, 5, 958>;True;100;100;252;3681;6;2510;68;28;71
EA169;<3468, 5, 958>;False;130;130;862;2826;21;1702;35;91;49
EA42;<3468, 5, 958>;True;320;320;814;1938;18;4000;100;100;92
EA195;<3468, 5, 958>;False;0;0;683;3332;81;3644;60;41;68
EA189;<3468, 5, 958>;False;-5;-5;571;2052;30;1551;65;32;48
EA161;<3468, 5, 958>;True;280;280;542;1920;9;2152;25;31;78
EA154;<3468, 5, 958>;False;0;0;680;3296;88;1168;31;98;47
EA152;<3468, 5, 958>;False;35;35;663;1759;44;2393;100;5;99
EA149;<3468, 5, 958>;False;55;55;659;1620;14;571;85;98;54
EA150;<3468, 5, 958>;True;120;120;414;3477;7;1452;52;63;42
EA142;<3468, 5, 958>;False;60;60;687;2115;36;971;71;82;34
EA140;<3468, 5, 958>;False;0;0;623;2305;64;2638;74;59;46
EA118;<3468, 5, 958>;False;10;10;767;2762;37;2397;78;41;56
EA184;<3468, 5, 958>;False;50;50;617;1759;32;988;63;85;64
EA176;<3468, 5, 958>;True;235;235;829;2826;21;1702;35;91;49
EA169;<3468, 5, 958>;False;10;10;666;889;29;100;5;82;34
EA161;<3468, 5, 958>;False;-5;-5;586;2762;37;2397;78;41;56
EA168;<3468, 5, 958>;True;160;160;322;4000;5;3026;50;68;74
EA158;<3468, 5, 958>;False;-5;-5;580;3361;22;2649;87;19;72
EA140;<3468, 5, 958>;False;25;25;679;1358;46;3922;44;81;18
EA135;<3468, 5, 958>;False;70;70;644;2050;11;2325;10;50;29
EA123;<3468, 5, 958>;False;290;290;820;1573;5;2215;86;89;35
EA106;<3468, 5, 958>;False;115;115;758;1385;18;468;76;5;89
EA110;<3468, 5, 958>;False;25;25;599;2589;17;849;62;61;22
EA100;<3468, 5, 958>;False;55;55;766;1075;28;790;20;84;48
EA98;<3468, 5, 958>;False;55;55;684;1938;18;4000;100;100;92
EA103;<3468, 5, 958>;True;140;140;307;3649;5;2549;68;27;70
EA94;<3468, 5, 958>;False;10;10;667;2796;25;1192;41;51;39
EA96;<3468, 5, 958>;True;135;135;303;3681;6;2510;68;28;71
EA80;<3468, 5, 958>;False;-5;-5;697;2080;57;2207;61;41;53
EA76;<3468, 5, 958>;False;30;30;737;1087;34;1712;35;60;61
EA79;<3468, 5, 958>;True;120;120;312;3387;7;2231;68;25;73
EA62;<3468, 5, 958>;True;280;280;771;2100;12;3869;74;20;49
EA68;<3468, 5, 958>;True;140;140;403;3681;6;2510;68;28;71
EA61;<3468, 5, 958>;False;40;40;595;2282;14;1331;72;58;22
EA40;<3468, 5, 958>;False;25;25;689;1450;37;2554;91;46;50
EA34;<3468, 5, 958>;False;30;30;754;1075;28;790;20;84;48
EA39;<3468, 5, 958>;True;140;140;417;3681;6;2510;68;28;71
EA29;<3468, 5, 958>;False;25;25;745;3451;10;2527;73;37;72
EA27;<3468, 5, 958>;False;55;55;674;1938;18;4000;100;100;92
EA0;<3468, 5, 958>;True;355;355;795;1620;14;571;85;98;54
EA4;<3468, 5, 958>;False;40;40;697;2240;23;3580;26;63;80
EA1;<3468, 5, 958>;True;140;140;329;3477;7;1452;52;63;42
EA189;<3468, 5, 958>;True;180;180;742;2939;19;2566;85;58;76
EA186;<3468, 5, 958>;False;60;60;650;1973;32;2326;54;50;50
EA185;<3468, 5, 958>;False;15;15;589;2052;30;1551;65;32;48
EA178;<3468, 5, 958>;True;275;275;666;2577;12;3469;82;40;60
EA181;<3468, 5, 958>;False;-5;-5;543;2197;25;1272;71;22;72
EA157;<3468, 5, 958>;True;215;215;569;2762;10;2150;37;62;46
EA151;<3468, 5, 958>;True;200;200;718;2504;18;1445;70;60;23
EA147;<3468, 5, 958>;False;10;10;572;3890;11;1266;41;84;48
EA128;<3468, 5, 958>;False;-5;-5;711;916;69;1350;47;75;35
EA116;<3468, 5, 958>;True;255;255;782;2540;19;832;83;61;13
EA113;<3468, 5, 958>;False;25;25;779;2169;40;2691;98;92;59
EA77;<3468, 5, 958>;False;10;10;639;2165;24;3164;68;75;74
EA73;<3468, 5, 958>;True;160;160;353;2491;5;4000;86;27;54
EA64;<3468, 5, 958>;False;55;55;605;2393;14;3307;28;54;53
EA51;<3468, 5, 958>;False;30;30;716;1215;31;345;98;35;54
EA60;<3468, 5, 958>;True;140;140;317;3962;7;1619;10;39;9
EA43;<3468, 5, 958>;True;155;155;758;3547;13;1436;9;17;45
EA36;<3468, 5, 958>;False;220;220;868;1485;14;382;92;100;60
EA42;<3468, 5, 958>;False;10;10;581;3591;19;2849;96;12;76
EA46;<3468, 5, 958>;True;175;175;351;2467;5;4000;88;25;56
EA18;<3468, 5, 958>;False;10;10;732;1666;46;1175;24;72;47
EA8;<3468, 5, 958>;False;-5;-5;781;2040;64;1499;60;31;26
EA3;<3468, 5, 958>;True;140;140;354;3377;6;2475;57;32;63
EA194;<3468, 5, 958>;False;15;15;668;929;32;2218;18;53;28
EA191;<3468, 5, 958>;False;0;0;721;3332;81;3644;60;41;68
EA190;<3468, 5, 958>;False;60;60;542;2087;11;4000;77;16;50
EA188;<3468, 5, 958>;False;35;35;521;2309;20;626;17;76;17
EA183;<3468, 5, 958>;False;55;55;591;2013;15;2371;15;49;29
EA173;<3468, 5, 958>;False;230;230;973;1322;15;255;73;5;91
EA174;<3468, 5, 958>;False;0;0;685;683;85;439;47;91;25
EA166;<3468, 5, 958>;False;45;45;694;1344;32;3217;37;72;39
EA159;<3468, 5, 958>;False;0;0;782;425;61;3547;16;84;48
EA160;<3468, 5, 958>;False;10;10;659;2451;19;3062;31;54;53
EA152;<3468, 5, 958>;True;200;200;586;2050;11;2325;10;50;29
EA75;<3468, 5, 958>;False;10;10;678;949;45;2564;97;51;46
EA69;<3468, 5, 958>;False;55;55;739;1126;27;848;20;81;46
EA57;<3468, 5, 958>;False;55;55;765;1074;27;774;19;84;47
EA58;<3468, 5, 958>;False;30;30;601;1846;35;3850;89;58;64
EA55;<3468, 5, 958>;False;-5;-5;666;1823;43;1223;28;74;51
EA54;<3468, 5, 958>;True;140;140;358;3681;6;2510;68;28;71
EA45;<3468, 5, 958>;False;25;25;711;1047;51;100;89;7;88
EA37;<3468, 5, 958>;False;10;10;584;2498;13;2901;30;62;62
EA23;<3468, 5, 958>;False;55;55;642;2745;10;1678;71;18;78
EA21;<3468, 5, 958>;False;60;60;580;2050;11;2325;10;50;29
EA17;<3468, 5, 958>;False;-5;-5;683;1474;78;1924;83;44;31
EA11;<3468, 5, 958>;False;120;120;794;1349;16;305;74;5;89
EA6;<3468, 5, 958>;False;40;40;760;1973;32;2326;54;50;50
EA14;<3468, 5, 958>;False;95;95;719;1349;16;305;74;5;89
EA12;<3468, 5, 958>;True;180;180;433;2644;10;2001;31;49;8
EA182;<3468, 5, 958>;False;439;440;1276;1938;18;4000;100;100;92
EA192;<3468, 5, 958>;True;100;100;395;3169;20;1634;67;94;88
EA179;<3468, 5, 958>;False;10;10;680;2558;31;2442;34;82;48
EA171;<3468, 5, 958>;False;30;30;709;1038;28;728;20;85;48
EA175;<3468, 5, 958>;True;120;120;369;3681;6;2510;68;28;71
EA170;<3468, 5, 958>;True;100;100;549;4000;15;2835;41;64;68
EA164;<3468, 5, 958>;True;200;200;577;2577;12;3469;82;40;60
EA148;<3468, 5, 958>;False;125;125;793;1620;14;571;85;98;54
EA145;<3468, 5, 958>;False;10;10;667;3335;23;2890;23;42;19
EA144;<3468, 5, 958>;False;25;25;601;1582;31;3036;71;83;83
EA136;<3468, 5, 958>;False;0;0;651;1769;78;2503;57;18;87
EA129;<3468, 5, 958>;True;340;340;881;2826;21;1702;35;91;49
EA126;<3468, 5, 958>;False;120;120;933;1920;9;2152;25;31;78
EA133;<3468, 5, 958>;False;40;40;640;2708;9;2150;36;60;48
EA125;<3468, 5, 958>;False;85;85;706;1771;16;717;72;25;64
EA114;<3468, 5, 958>;False;10;10;782;949;45;2564;97;51;46
EA119;<3468, 5, 958>;True;140;140;317;3681;6;2510;68;28;71
EA104;<3468, 5, 958>;False;25;25;620;1722;34;949;69;22;69
EA95;<3468, 5, 958>;True;315;315;822;2567;18;2999;44;69;51
EA97;<3468, 5, 958>;False;0;0;642;3332;81;3644;60;41;68
EA90;<3468, 5, 958>;False;40;40;630;2762;10;2150;37;62;46
EA92;<3468, 5, 958>;False;60;60;585;2405;16;698;69;70;18
EA86;<3468, 5, 958>;False;45;45;657;2753;8;2448;36;41;6
EA87;<3468, 5, 958>;True;140;140;403;3681;6;2510;68;28;71
EA81;<3468, 5, 958>;False;10;10;635;3335;23;2890;23;42;19
EA83;<3468, 5, 958>;True;280;280;449;1573;5;2215;86;89;35
EA66;<3468, 5, 958>;False;90;90;723;1207;16;100;74;5;96
EA50;<3468, 5, 958>;False;-5;-5;569;2828;23;1306;29;40;40
EA38;<3468, 5, 958>;False;10;10;575;3087;19;1581;67;90;83
EA19;<3468, 5, 958>;False;50;50;738;1075;28;790;20;84;48
EA7;<3468, 5, 958>;False;55;55;626;2577;12;3469;82;40;60
EA199;<3468, 5, 958>;False;25;25;704;1075;28;790;20;84;48
EA197;<3468, 5, 958>;False;30;30;668;1078;42;753;74;15;68
EA196;<3468, 5, 958>;True;140;140;341;3962;7;1619;10;39;9
EA139;<3468, 5, 958>;False;10;10;765;4000;15;2835;41;64;68
EA137;<3468, 5, 958>;True;200;200;610;2600;15;1091;55;58;19
EA127;<3468, 5, 958>;False;60;60;570;2282;14;1331;72;58;22
EA120;<3468, 5, 958>;False;85;85;749;1963;12;1044;69;16;47
EA118;<3468, 5, 958>;False;25;25;593;2753;8;2448;36;41;6
EA117;<3468, 5, 958>;False;25;25;590;2454;6;2355;34;35;0
EA107;<3468, 5, 958>;False;105;105;729;2577;12;3469;82;40;60
EA108;<3468, 5, 958>;False;90;90;638;1143;5;1209;24;54;20
EA102;<3468, 5, 958>;False;10;10;633;3962;7;1619;10;39;9
EA85;<3468, 5, 958>;False;85;85;833;2589;17;849;62;61;22
EA44;<3468, 5, 958>;False;90;90;758;1666;9;1103;52;29;37
EA33;<3468, 5, 958>;True;290;290;910;2405;16;698;69;70;18
EA31;<3468, 5, 958>;True;140;140;364;3681;6;2510;68;28;71
EA24;<3468, 5, 958>;False;-5;-5;555;2828;23;1306;29;40;40
EA2;<3468, 5, 958>;False;105;105;929;2282;14;1331;72;58;22
EA9;<3468, 5, 958>;False;30;30;733;1283;52;3408;49;87;89
EA13;<3468, 5, 958>;False;-5;-5;636;2015;44;3261;65;11;70
EA177;<3468, 5, 958>;False;385;385;960;1573;5;2215;86;89;35
EA162;<3468, 5, 958>;False;15;15;692;1802;55;936;38;71;27
EA141;<3468, 5, 958>;False;15;15;549;1999;22;2354;30;49;37
EA134;<3468, 5, 958>;False;-5;-5;699;1474;78;1924;83;44;31
EA131;<3468, 5, 958>;False;60;60;684;2644;10;2001;31;49;8
EA121;<3468, 5, 958>;False;300;300;963;1620;14;571;85;98;54
EA20;<3468, 5, 958>;True;255;255;751;2498;13;2901;30;62;62
EA10;<3468, 5, 958>;False;170;170;794;1324;14;2194;29;59;71
EA195;<3468, 5, 958>;False;65;65;679;1012;30;900;7;100;38
EA165;<3468, 5, 958>;False;200;200;826;1324;14;2194;29;59;71
EA167;<3468, 5, 958>;False;160;160;764;1324;14;2194;29;59;71
EA163;<3468, 5, 958>;False;25;25;645;1719;27;1524;26;46;24
EA156;<3468, 5, 958>;True;425;425;682;1502;5;1472;23;50;9
EA154;<3468, 5, 958>;True;190;190;577;3962;7;1619;10;39;9
EA146;<3468, 5, 958>;False;155;155;705;1268;12;100;71;5;93
EA149;<3468, 5, 958>;False;-5;-5;608;2007;31;2299;52;49;50
EA138;<3468, 5, 958>;False;25;25;566;1920;9;2152;25;31;78
