Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_105;<3468, 5, 958>;False;0;590;0;0;0;50;0;0;2;3052;23;2993;34;63;3673;10;752;87;47;3474;53;1111;96;62;39;25;70;1848;1134;26;3421;25;20;1517;64;2130;90;72;1889;79;878;96;15;1;42;31;956
KI_106;<3468, 5, 958>;False;0;571;0;0;0;50;0;0;2;1885;50;1773;38;87;3373;60;3428;27;12;1937;85;1611;30;85;16;61;37;955;3969;81;2286;77;35;565;24;1615;16;79;1338;91;571;90;82;19;71;76;1395
KI_107;<3468, 5, 958>;False;0;549;0;0;0;50;0;0;2;1125;61;3796;39;78;614;62;3481;26;32;1156;24;3311;11;46;38;49;23;569;3794;78;3514;21;9;354;59;666;94;16;2616;73;451;42;97;28;12;23;3079
KI_108;<3468, 5, 958>;False;0;579;0;0;0;50;0;0;2;1047;68;795;44;75;1596;21;611;79;60;1868;20;2308;78;64;78;11;80;3806;2347;6;862;83;31;3730;6;3575;91;29;2964;65;2478;16;96;35;84;26;1533
KI_109;<3468, 5, 958>;False;0;559;0;0;0;50;0;0;2;765;99;820;93;20;3962;14;2979;23;98;3803;50;1301;72;48;96;62;53;1952;3124;11;1518;5;69;2354;41;2499;68;60;802;21;128;6;94;2;6;51;3226
KI_110;<3468, 5, 958>;False;0;476;0;0;0;50;0;0;2;3426;89;2452;30;50;3146;27;3113;53;49;595;23;1715;25;13;22;77;64;3830;1335;7;399;35;95;2347;15;3312;91;50;3908;14;3532;48;83;33;91;43;280
KI_111;<3468, 5, 958>;False;0;470;0;0;0;50;0;0;2;269;96;2830;62;82;2488;81;2043;87;65;1544;13;508;51;43;27;54;3;841;2790;49;2435;22;73;1794;67;3463;39;38;3059;36;2610;75;80;76;5;31;3010
KI_112;<3468, 5, 958>;False;0;498;0;0;0;50;0;0;2;1487;38;3675;99;22;1014;46;3635;65;29;2113;76;2018;93;7;90;7;13;2926;823;86;1559;13;47;1829;70;101;62;76;431;23;507;36;56;58;76;80;1700
KI_113;<3468, 5, 958>;False;0;600;0;0;0;50;0;0;2;1484;86;3358;53;5;1829;66;3948;79;37;1389;24;689;26;69;77;82;54;1588;1570;77;944;85;76;2890;62;3637;39;83;3631;99;3857;85;49;91;38;99;2642
KI_114;<3468, 5, 958>;False;0;517;0;0;0;50;0;0;2;3497;97;465;56;7;3540;72;953;96;60;170;19;1721;14;53;30;14;37;3883;1027;13;1933;65;52;2458;6;1765;7;83;1572;70;2199;16;91;34;20;27;1691
KI_115;<3468, 5, 958>;False;0;474;0;0;0;50;0;0;2;3898;22;283;42;84;3737;55;3009;24;38;2320;27;3706;93;96;95;2;30;2889;1987;10;3243;12;83;2512;41;982;11;15;1428;72;1982;73;24;25;38;45;2666
KI_116;<3468, 5, 958>;False;0;636;0;0;0;50;0;0;2;3546;30;835;47;33;3136;69;2060;49;13;896;21;994;42;74;64;58;81;2505;397;87;3283;19;71;2766;29;333;50;88;1588;61;3623;48;89;39;49;56;3048
KI_117;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;2;1001;18;3282;55;89;1402;94;3759;33;75;1643;10;842;36;41;63;5;67;2070;353;85;2001;61;87;2628;93;1930;25;7;3276;51;1844;16;72;72;54;18;109
KI_118;<3468, 5, 958>;False;0;500;0;0;0;50;0;0;2;3291;23;351;36;26;629;41;3564;14;20;3469;10;3336;29;57;91;23;71;354;3675;33;1230;43;45;1106;35;3758;45;6;1597;68;2968;15;50;47;0;22;116
KI_119;<3468, 5, 958>;False;0;499;0;0;0;50;0;0;2;694;81;996;9;91;1478;8;3556;95;52;2892;7;2561;70;85;88;71;45;1993;908;73;3938;70;10;257;98;1992;59;56;1496;65;1484;29;47;99;95;63;3383
KI_120;<3468, 5, 958>;False;0;573;0;0;0;50;0;0;2;1410;77;3887;55;73;2828;83;3304;79;97;3197;34;1659;44;32;60;30;50;1496;1364;59;586;95;22;2758;76;1323;21;35;1077;26;1902;32;27;12;89;29;1747
KI_121;<3468, 5, 958>;False;0;638;0;0;0;50;0;0;2;2745;80;3858;95;34;3134;57;2566;52;49;3152;23;1473;60;46;57;93;18;3255;3601;12;2637;18;74;3003;31;2116;41;45;3428;5;3460;98;67;45;92;29;644
KI_122;<3468, 5, 958>;False;0;479;0;0;0;50;0;0;2;858;15;920;11;87;1559;92;2009;71;19;1445;50;3952;46;9;66;63;67;1169;1470;95;1562;35;74;1916;69;3762;18;84;3017;89;3556;40;48;20;65;25;1515
KI_123;<3468, 5, 958>;False;0;531;0;0;0;50;0;0;2;3159;60;194;17;85;2832;51;3177;60;8;2879;45;913;10;75;17;7;67;1928;687;62;2668;66;27;1056;54;2942;91;91;1420;18;1732;68;39;83;80;24;3203
KI_124;<3468, 5, 958>;False;0;504;0;0;0;50;0;0;2;1670;26;129;84;46;1956;93;1524;76;21;3886;77;1513;13;54;44;34;24;750;583;84;2403;67;94;502;73;3910;17;32;2177;87;1139;79;5;40;75;37;3096
KI_125;<3468, 5, 958>;False;0;553;0;0;0;50;0;0;2;2472;53;594;26;16;668;9;3497;83;89;3916;68;2450;51;72;33;23;10;2102;658;89;3992;76;94;1280;62;3267;53;45;1261;37;3408;94;54;37;75;24;3199
KI_126;<3468, 5, 958>;False;0;523;0;0;0;50;0;0;2;2711;93;1057;43;84;2398;88;1592;78;27;2386;40;473;66;68;59;90;38;1103;2863;45;3124;68;51;2205;54;3361;29;88;1057;94;2111;92;92;59;13;53;1855
KI_127;<3468, 5, 958>;False;0;518;0;0;0;50;0;0;2;291;39;406;82;71;2477;56;1213;23;52;820;10;1999;58;83;30;69;93;1341;873;62;1229;86;88;3722;65;3172;83;98;1533;59;310;11;56;2;34;57;389
KI_128;<3468, 5, 958>;False;0;486;0;0;0;50;0;0;2;3720;48;540;59;53;2314;60;3172;87;9;2595;29;531;25;9;50;2;12;2906;2762;83;1349;12;34;1255;31;234;37;54;2807;61;3334;20;35;55;37;76;3289
KI_129;<3468, 5, 958>;False;0;501;0;0;0;50;0;0;2;1548;49;175;19;25;1572;52;2355;18;19;1851;20;1942;39;7;94;28;39;1633;1924;49;1431;34;32;800;66;687;61;48;3878;35;3323;71;85;22;70;15;1463
KI_130;<3468, 5, 958>;False;0;555;0;0;0;50;0;0;2;1796;34;3182;26;39;2528;15;442;80;42;3823;92;2532;75;72;84;34;68;1463;1661;58;1860;54;94;3936;54;950;7;72;1232;14;1801;49;8;79;72;97;274
KI_131;<3468, 5, 958>;False;0;590;0;0;0;50;0;0;2;2369;77;168;99;39;1441;18;1105;46;98;949;94;1575;72;92;9;46;11;2465;2065;53;1543;74;95;963;50;955;45;62;1556;36;2221;46;58;14;87;50;2421
KI_132;<3468, 5, 958>;False;0;493;0;0;0;50;0;0;2;3073;43;275;45;94;533;96;3996;71;68;1232;88;2738;28;33;53;67;60;3506;3273;90;3444;35;51;2250;89;1476;26;89;1615;9;3441;85;43;26;44;83;312
KI_133;<3468, 5, 958>;False;0;484;0;0;0;50;0;0;2;478;17;1137;19;88;2955;98;1109;59;36;2505;8;3598;66;49;51;94;88;1840;1750;83;2595;49;38;3003;66;1480;49;43;3354;93;1120;28;95;40;57;67;1466
KI_134;<3468, 5, 958>;False;0;559;0;0;0;50;0;0;2;2291;85;3541;39;68;512;44;3221;7;43;1412;39;2640;19;98;20;3;55;1339;631;10;1412;95;11;507;16;1109;5;28;2091;34;2955;51;29;46;81;88;2225
KI_135;<3468, 5, 958>;False;0;493;0;0;0;50;0;0;2;1331;24;1224;9;79;3307;91;2057;81;72;1259;14;755;19;17;73;45;25;2844;207;34;3843;78;66;3717;61;3133;29;11;3329;67;3288;65;36;5;69;77;3006
KI_136;<3468, 5, 958>;False;0;579;0;0;0;50;0;0;2;3514;22;372;14;23;1308;58;617;28;58;2749;78;2941;71;25;25;30;56;2534;1755;83;491;24;96;2627;37;3368;30;75;2413;69;1821;85;30;22;66;67;3020
KI_137;<3468, 5, 958>;False;0;607;0;0;0;50;0;0;2;1717;9;2314;45;34;3858;87;776;45;10;3002;22;2293;6;54;56;20;5;1187;1810;11;2016;69;91;2312;64;2079;28;70;1891;58;1678;69;67;52;66;49;2892
KI_138;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;2;3969;55;1262;44;44;1590;72;2168;52;76;3229;25;2859;90;76;89;2;73;2834;3978;15;1163;17;23;3893;51;3698;64;6;3663;75;523;13;87;21;82;22;2887
KI_139;<3468, 5, 958>;False;0;529;0;0;0;50;0;0;2;1937;86;3032;54;69;3560;26;489;51;18;2681;74;3273;44;17;18;70;71;1022;332;28;1889;18;93;1493;48;579;85;28;1106;10;1583;17;36;91;32;23;3719
KI_140;<3468, 5, 958>;False;0;484;0;0;0;50;0;0;2;1501;71;3596;14;26;538;55;444;99;97;1027;44;3488;56;62;23;44;72;1428;3916;84;3043;96;80;647;21;752;47;78;1299;10;2988;76;46;79;77;89;3213
KI_141;<3468, 5, 958>;False;0;481;0;0;0;50;0;0;2;3191;79;3506;5;36;289;73;2399;66;79;2011;84;216;26;45;74;53;13;3949;882;80;1490;74;63;1258;99;3613;77;52;3791;64;827;83;73;44;48;33;1453
KI_142;<3468, 5, 958>;False;0;500;0;0;0;50;0;0;2;3232;23;2471;61;28;107;92;2680;54;11;294;34;1877;82;94;53;16;92;2137;158;34;3588;22;25;853;97;963;21;6;633;75;490;71;39;57;14;16;1535
KI_143;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;2;220;25;2490;51;94;3616;87;854;55;47;2703;36;910;83;70;63;41;24;2395;3735;55;2695;41;27;3338;74;296;43;50;673;88;576;95;33;72;72;78;2673
KI_144;<3468, 5, 958>;False;0;443;0;0;0;50;0;0;2;3028;73;2872;13;30;1995;34;2820;66;87;587;64;3956;7;36;48;31;60;2723;1648;81;1175;84;65;1795;45;195;44;6;3211;18;1290;5;62;21;45;33;2480
KI_145;<3468, 5, 958>;False;0;494;0;0;0;50;0;0;2;2563;82;3815;16;34;1630;77;2059;34;66;1481;64;2204;45;65;15;27;29;1586;3422;15;1068;32;5;401;45;805;55;45;1525;5;999;69;86;17;33;98;2765
KI_146;<3468, 5, 958>;False;0;566;0;0;0;50;0;0;2;1981;81;285;9;42;3847;9;2679;46;24;2310;30;2436;7;64;30;33;40;1733;3296;27;160;21;84;2111;86;1178;53;60;3315;81;914;88;88;55;67;8;1339
KI_147;<3468, 5, 958>;False;0;596;0;0;0;50;0;0;2;2332;88;1099;30;36;1408;90;2937;90;89;2350;28;807;44;6;48;32;35;1622;935;51;2915;25;6;382;63;3877;49;65;2922;53;3135;70;56;83;16;64;1623
KI_148;<3468, 5, 958>;False;0;492;0;0;0;50;0;0;2;3477;6;831;44;65;2567;10;1347;77;43;2289;97;3638;50;89;25;39;90;1786;1731;59;2426;31;77;3231;47;3159;79;68;1665;47;3982;38;34;59;53;5;1782
KI_149;<3468, 5, 958>;False;0;456;0;0;0;50;0;0;2;3719;91;3806;22;52;3849;45;2731;6;14;2246;97;1751;81;73;23;71;52;3306;1718;56;1858;63;45;2510;77;1776;90;18;860;83;2696;8;85;19;55;97;1797
KI_150;<3468, 5, 958>;False;0;512;0;0;0;50;0;0;2;2957;63;1943;78;97;1037;32;497;45;62;3297;11;2433;96;39;74;48;87;3595;1214;87;720;80;38;541;41;2161;33;82;3614;54;1160;84;19;67;7;62;3729
KI_151;<3468, 5, 958>;False;0;529;0;0;0;50;0;0;2;858;79;689;54;71;917;28;2124;74;43;1266;21;3433;53;61;38;78;10;1773;3813;37;1135;41;9;340;80;2116;79;83;3439;27;1284;30;32;39;95;98;1753
KI_152;<3468, 5, 958>;False;0;585;0;0;0;50;0;0;2;2799;97;1587;58;64;3922;9;560;81;74;3855;85;2361;19;38;64;94;52;3420;3121;93;833;64;97;2596;28;1104;69;22;759;25;3963;33;76;90;70;78;656
KI_153;<3468, 5, 958>;False;0;617;0;0;0;50;0;0;2;3039;90;778;37;21;3277;36;1471;26;73;2639;74;1165;23;84;43;93;94;1917;2079;91;465;47;83;684;45;3670;81;98;1527;18;387;40;45;88;74;90;3912
KI_154;<3468, 5, 958>;False;0;606;0;0;0;50;0;0;2;133;66;3878;20;78;931;79;799;72;48;2092;76;781;82;27;14;33;53;2707;2274;24;1017;91;28;3297;11;1970;5;26;418;83;1179;67;19;50;5;85;3060
KI_155;<3468, 5, 958>;False;0;633;0;0;0;50;0;0;2;1502;93;2635;85;99;474;73;239;70;85;1400;54;1705;20;84;43;12;7;1863;3029;82;2851;11;47;2070;10;3246;89;29;781;15;694;76;63;4;73;83;3175
KI_156;<3468, 5, 958>;False;0;475;0;0;0;50;0;0;2;3732;56;2465;96;41;2845;96;2921;93;30;592;72;2502;34;26;38;21;24;1849;1369;19;579;15;27;3500;86;1005;62;67;641;18;1476;23;37;60;18;77;2528
KI_157;<3468, 5, 958>;False;0;603;0;0;0;50;0;0;2;3920;85;2057;18;56;2434;68;2822;56;83;3260;24;1161;79;64;41;96;49;3326;3773;56;3637;66;7;2788;30;3749;81;24;3626;61;3584;35;29;94;69;91;2128
KI_158;<3468, 5, 958>;False;0;533;0;0;0;50;0;0;2;2858;19;861;74;97;2769;80;2805;36;98;2192;99;3514;97;23;10;26;52;3294;2862;43;1088;52;52;945;31;1655;19;97;2281;92;3096;81;62;17;25;24;2538
KI_159;<3468, 5, 958>;False;0;603;0;0;0;50;0;0;2;276;61;213;83;79;2076;24;1098;26;21;400;79;1986;85;38;76;68;49;2010;3479;5;834;38;85;2409;6;1998;81;19;3002;58;3065;7;79;57;41;65;3490
KI_160;<3468, 5, 958>;False;0;511;0;0;0;50;0;0;2;809;79;806;72;70;2607;58;2951;49;64;1213;19;3857;10;63;21;94;72;3895;894;43;520;65;7;2688;86;1814;23;78;1842;36;868;97;74;70;77;68;1232
KI_161;<3468, 5, 958>;False;0;497;0;0;0;50;0;0;2;3071;31;3169;63;61;1817;45;3511;60;62;373;12;3459;11;53;45;89;20;1715;3846;9;3962;36;11;1804;23;3983;86;39;308;23;3466;69;80;1;10;36;1374
KI_162;<3468, 5, 958>;False;0;552;0;0;0;50;0;0;2;1113;28;3118;21;16;2506;26;3897;16;36;1760;26;3940;48;20;79;71;94;2492;1626;7;498;39;80;2615;52;3070;91;5;461;64;3911;79;76;49;29;15;1230
KI_163;<3468, 5, 958>;False;0;531;0;0;0;50;0;0;2;1863;82;1877;8;97;697;95;587;69;44;1550;89;497;97;59;11;24;72;2468;3437;52;1563;96;62;2529;6;3144;68;76;2017;86;2513;37;11;7;94;16;1354
KI_164;<3468, 5, 958>;False;0;523;0;0;0;50;0;0;2;2124;15;655;57;67;3218;18;1874;64;72;2781;57;2475;38;37;66;76;47;1917;2612;98;458;95;72;1808;78;1642;38;46;3375;26;2190;9;66;57;14;21;1288
KI_165;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;2;3212;39;3454;87;6;3718;60;1008;90;89;3486;14;1744;70;86;37;73;86;610;1912;99;1810;15;81;1092;10;2296;86;16;966;66;3065;78;5;4;46;3;2390
KI_166;<3468, 5, 958>;False;0;527;0;0;0;50;0;0;2;1624;25;503;76;57;1785;95;2511;32;34;2349;5;2718;23;68;62;78;63;3529;2555;28;2339;98;66;1522;48;524;99;21;3284;83;181;68;62;91;10;44;1380
KI_167;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;2;281;94;1947;57;28;2835;79;972;14;96;1034;6;2079;52;58;22;94;29;3030;3181;33;272;93;31;3525;45;1779;16;94;3385;81;960;97;59;43;45;83;2629
KI_168;<3468, 5, 958>;False;0;492;0;0;0;50;0;0;2;3539;31;1237;42;10;3392;89;2189;44;13;2151;7;3084;46;84;42;97;87;2273;773;83;896;13;54;975;85;2224;18;90;1537;33;108;21;61;46;86;79;119
KI_169;<3468, 5, 958>;False;0;530;0;0;0;50;0;0;2;3250;7;2844;84;40;1703;94;324;65;83;2633;22;1403;46;58;21;32;54;990;583;14;3587;15;57;1219;18;2977;59;82;1855;85;3914;72;99;22;71;56;453
KI_170;<3468, 5, 958>;False;0;539;0;0;0;50;0;0;2;1704;44;1230;56;9;3065;87;3897;69;9;3453;97;2350;7;44;39;98;1;252;841;16;3178;42;33;1186;34;2724;5;5;3738;63;595;30;68;43;77;26;3175
KI_171;<3468, 5, 958>;False;0;468;0;0;0;50;0;0;2;2260;41;1889;71;79;3755;36;417;30;87;2457;28;581;94;91;2;78;2;1101;1194;56;2539;58;34;2429;75;2488;16;18;173;63;210;23;11;10;73;23;276
KI_172;<3468, 5, 958>;False;0;582;0;0;0;50;0;0;2;1984;12;531;13;23;2279;9;1547;52;94;235;78;1648;46;42;84;40;80;2448;424;26;868;70;32;2353;10;1376;33;34;449;30;2661;29;67;21;95;18;894
KI_173;<3468, 5, 958>;False;0;475;0;0;0;50;0;0;2;250;95;524;33;15;3213;12;3289;72;80;398;86;1798;50;41;46;40;62;2780;2524;38;130;97;98;3701;71;363;91;62;811;7;2615;76;42;42;80;99;3672
KI_174;<3468, 5, 958>;False;0;531;0;0;0;50;0;0;2;3277;85;3468;28;7;2275;19;392;26;89;3288;72;416;42;97;15;60;41;1737;1944;43;1750;14;68;689;47;1661;98;29;3824;51;1446;27;83;31;1;0;3198
KI_175;<3468, 5, 958>;False;0;544;0;0;0;50;0;0;2;2587;87;2855;92;44;1880;54;2002;64;36;3267;62;1499;26;93;33;25;92;3468;3337;63;1687;60;59;2685;48;2408;7;63;3800;63;2762;12;41;52;3;7;2417
KI_176;<3468, 5, 958>;False;0;532;0;0;0;50;0;0;2;3200;22;2447;81;78;919;8;2802;77;17;625;31;2300;52;46;24;40;75;3620;2028;23;3941;97;67;3611;56;3554;78;5;835;34;2605;48;67;26;86;60;1568
KI_177;<3468, 5, 958>;False;0;492;0;0;0;50;0;0;2;2690;62;1318;43;11;301;25;2049;84;12;364;59;1665;48;61;97;86;84;2257;1028;57;2475;26;79;516;99;3184;25;63;1029;80;399;66;76;70;61;86;1269
KI_178;<3468, 5, 958>;False;0;580;0;0;0;50;0;0;2;3216;28;3128;40;77;3301;99;2109;12;44;1155;28;547;32;95;13;27;74;2629;2282;23;3130;55;40;821;53;1456;96;55;2452;79;2369;89;83;80;31;60;1416
KI_179;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;2;3886;73;3791;73;33;3598;60;2404;93;64;1645;26;810;38;85;13;15;2;1246;2899;74;1250;54;57;3457;82;3181;59;21;441;99;100;21;22;88;0;63;3623
KI_180;<3468, 5, 958>;False;0;521;0;0;0;50;0;0;2;2614;30;3309;75;16;598;84;2324;57;36;1911;12;1063;7;54;91;19;38;2464;1310;51;1140;90;98;3710;91;1902;97;71;3124;86;2555;54;67;60;11;64;2136
KI_181;<3468, 5, 958>;False;0;538;0;0;0;50;0;0;2;1954;13;3585;50;40;1959;23;1921;70;98;736;15;2520;31;21;69;10;94;3754;3798;81;1464;48;10;3641;27;3593;75;57;1966;69;1863;87;74;51;39;19;909
KI_182;<3468, 5, 958>;False;0;541;0;0;0;50;0;0;2;1627;85;3028;65;22;2095;59;417;47;57;642;85;2907;71;86;45;18;32;724;3551;91;627;27;23;941;95;3679;9;25;1271;22;1953;64;58;22;92;46;3803
KI_183;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;2;3679;82;2733;98;10;3740;89;1025;82;8;427;36;3257;50;11;60;7;75;2250;3399;97;207;95;92;1531;82;3650;12;86;210;38;2268;40;32;64;27;68;1596
KI_184;<3468, 5, 958>;False;0;485;0;0;0;50;0;0;2;3670;82;3948;83;43;2903;84;1919;44;8;1775;29;761;71;80;56;35;1;2507;3124;70;1831;44;58;3101;55;1948;88;73;2327;99;2220;82;36;0;77;9;3995
KI_185;<3468, 5, 958>;False;-15;565;4;-20;1;50;1;4;3;2187;36;616;61;6;2015;40;1975;39;46;2727;25;1785;40;15;18;50;13;656;2820;59;767;97;47;239;49;3009;59;9;1746;27;2595;7;68;13;42;99;3160
KI_186;<3468, 5, 958>;False;-50;528;10;-60;0;50;0;10;3;3397;76;1299;38;80;2871;12;3513;99;31;957;51;2624;97;53;86;98;17;333;3815;37;2803;30;62;3189;87;2201;27;12;1749;35;2441;12;98;78;20;64;2819
KI_187;<3468, 5, 958>;False;-28;603;12;-40;0;50;0;12;3;1508;52;2558;75;44;3725;16;163;94;74;3721;68;3146;39;69;55;11;19;1187;989;87;3754;27;55;1805;22;3931;71;20;686;69;855;77;41;69;28;77;653
KI_188;<3468, 5, 958>;False;-18;518;2;-20;0;50;0;2;3;3614;87;2749;31;48;1806;34;1562;91;57;2482;66;3884;40;34;23;55;7;1347;2552;81;1911;61;20;1417;23;881;27;66;1385;85;3746;28;64;54;92;49;2569
KI_189;<3468, 5, 958>;False;-12;566;4;-20;4;50;4;4;3;1618;45;1640;86;94;2387;27;3411;13;65;1782;40;1286;15;45;50;50;43;219;2271;20;2076;71;63;532;88;3112;90;12;1140;71;1711;77;74;17;49;8;3757
KI_190;<3468, 5, 958>;False;-21;591;9;-30;0;50;0;9;3;2145;14;1667;13;46;803;16;3153;70;54;101;35;2022;80;8;58;93;39;664;663;65;3029;13;91;1979;42;2936;48;88;758;88;1057;44;33;89;44;60;1188
KI_191;<3468, 5, 958>;False;-44;596;6;-50;0;50;0;6;3;3595;9;3201;42;19;1916;29;803;62;73;3535;58;1916;99;39;69;55;57;300;690;62;284;80;74;3758;98;1402;93;83;301;37;758;35;24;14;69;55;2542
KI_192;<3468, 5, 958>;False;-36;604;4;-40;0;50;0;4;3;2996;27;136;35;80;2665;29;2723;75;99;3076;26;2187;94;44;58;51;81;465;3210;7;607;74;24;1136;22;940;62;40;3167;92;3070;55;28;35;49;15;2676
KI_193;<3468, 5, 958>;False;-24;594;6;-30;0;50;0;6;3;296;49;208;5;96;3893;20;708;23;18;2387;72;3626;95;95;67;5;47;1593;1686;66;2072;74;37;1576;99;2128;20;90;1103;25;2329;90;87;17;58;17;3641
KI_194;<3468, 5, 958>;False;-14;703;6;-20;0;50;0;6;3;1044;40;3698;61;44;3013;54;2510;59;12;1060;36;101;45;62;64;8;87;907;872;7;2432;79;62;1232;96;2634;76;43;3169;99;1820;36;21;22;73;61;1079
KI_195;<3468, 5, 958>;False;-16;534;4;-20;0;50;0;4;3;2335;78;3612;86;28;2650;8;2656;61;24;629;36;1403;27;70;27;36;34;419;779;21;703;76;52;445;41;2609;46;25;1372;65;2180;67;55;5;97;44;2964
KI_196;<3468, 5, 958>;False;-18;576;2;-20;0;50;0;2;3;3760;49;3516;36;60;995;24;3057;70;37;3027;84;3557;54;71;89;19;76;835;2794;57;2898;86;65;2911;64;2353;48;66;1142;77;3640;32;66;77;98;67;1676
KI_197;<3468, 5, 958>;False;-18;530;2;-20;0;50;0;2;3;1323;27;134;16;20;2827;11;441;9;40;2105;58;2241;31;36;87;24;10;1367;330;83;2240;37;18;518;46;3611;39;28;1719;46;3212;39;74;35;56;67;1552
KI_198;<3468, 5, 958>;False;-18;531;2;-20;0;50;0;2;3;1042;82;3643;77;64;2507;15;2442;45;39;2171;33;2560;45;26;54;89;46;529;1324;55;1408;37;61;1378;38;703;32;7;3397;30;3545;37;67;73;55;22;3778
KI_199;<3468, 5, 958>;False;-16;419;4;-20;0;50;0;4;3;1941;18;2158;99;34;2150;17;734;49;20;852;41;220;17;85;8;7;83;2273;3385;18;3988;30;69;3492;28;3377;40;40;2393;14;2457;68;86;19;22;74;2910
KI_0;<3468, 5, 958>;True;325.84834123222748;570;114;100;111.84834123222748;8.34;0;10;1;3771;95;1625;37;42;3866;33;3112;87;6;3806;75;2038;69;98;11;8;37;196;2374;35;3058;82;56;2605;21;765;21;9;459;46;3052;15;63;77;14;38;322
KI_1;<3468, 5, 958>;True;294.22088084059914;646;118.57142857142857;60;115.64945226917058;6.29;0;14;1;1508;52;2558;75;44;3725;16;163;94;74;3721;68;3146;39;69;55;11;19;1187;989;87;3754;27;55;1805;22;3931;71;20;686;69;855;77;41;69;28;77;653
KI_2;<3468, 5, 958>;True;319.21140939597313;702;112.5;100;106.71140939597315;14.8;0;16;1;3007;36;2803;37;20;2334;6;838;25;54;3687;5;3228;48;5;69;1;47;379;1100;87;3970;92;52;1912;58;1048;85;90;2517;69;290;80;6;31;56;90;1716
KI_3;<3468, 5, 958>;False;0;459;0;0;0;50;0;0;2;1399;91;1709;97;63;658;47;2060;19;94;615;57;2347;61;39;66;50;35;3788;522;20;706;43;32;377;28;1142;90;72;2334;19;2584;47;48;24;66;74;1321
KI_4;<3468, 5, 958>;False;-6;542;4;-10;0;50;0;4;2;2304;77;232;87;21;1565;46;1503;24;39;480;16;2603;58;7;76;91;7;876;1245;90;2397;11;73;2856;42;3430;78;46;3573;57;2878;53;87;38;91;86;3734
KI_5;<3468, 5, 958>;False;0;562;0;0;0;50;0;0;2;246;97;2880;60;82;2065;67;1700;85;68;2732;17;760;47;34;20;48;0;100;953;75;2387;67;78;1347;47;1899;64;61;3072;35;2581;74;79;62;42;20;3442
KI_6;<3468, 5, 958>;True;209.72732661529341;882;111.42857142857143;-10;108.29875518672199;11.95;0;35;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_7;<3468, 5, 958>;False;0;520;0;0;0;50;0;0;2;424;28;2995;84;56;3180;65;1370;65;27;3554;17;219;28;17;74;54;61;2510;215;90;2813;31;81;689;16;2750;37;79;944;57;2853;64;43;58;34;22;3990
KI_8;<3468, 5, 958>;False;7;511;7;0;0;50;0;7;2;2012;90;2789;38;10;766;36;815;36;53;2064;87;707;10;54;87;0;71;3920;1473;7;3654;38;50;1720;20;3662;88;18;1143;55;282;41;80;62;7;19;3789
KI_9;<3468, 5, 958>;False;-4;549;6;-10;0;50;0;6;2;3744;27;2907;63;24;1921;43;3684;18;95;171;72;2403;12;61;55;50;84;264;3603;11;3598;54;75;3515;25;2301;9;85;2464;84;2481;51;30;78;23;14;2290
KI_10;<3468, 5, 958>;False;3;557;3;0;0;50;0;3;2;3915;23;2768;14;79;2854;52;2817;7;49;3769;55;1481;94;9;22;4;8;2102;940;19;1867;52;39;2559;73;1271;20;15;2897;34;2344;72;49;35;18;98;3102
KI_11;<3468, 5, 958>;False;2;612;2;0;0;50;0;2;2;3491;94;1074;7;81;3547;40;2629;28;78;3588;30;1914;55;31;90;42;65;846;1037;32;351;80;41;3846;54;3435;60;10;648;72;1653;78;73;2;61;54;2325
KI_12;<3468, 5, 958>;False;2;443;2;0;0;50;0;2;2;3614;87;2749;31;48;1806;34;1562;91;57;2482;66;3884;40;34;23;55;7;1347;2552;81;1911;61;20;1417;23;881;27;66;1385;85;3746;28;64;54;92;49;2569
KI_13;<3468, 5, 958>;False;2;561;2;0;0;50;0;2;2;2304;77;232;87;21;1565;46;1503;24;39;480;16;2603;58;7;76;91;7;876;1245;90;2397;11;73;2856;42;3430;78;46;3573;57;2878;53;87;38;91;86;3734
