Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_167;<3468, 5, 958>;False;1;715;1;0;0;50;0;0;2;3379;54;1020;82;85;2086;11;1454;53;61;986;32;2724;31;41;20;18;32;2655
KI_168;<3468, 5, 958>;False;1;819;1;0;0;50;0;0;2;3155;67;1348;88;37;2766;88;299;79;53;1552;29;3557;73;21;97;72;17;333
KI_169;<3468, 5, 958>;False;1;657;1;0;0;50;0;0;2;2281;82;179;47;61;311;20;3486;13;65;313;59;2045;18;82;64;21;70;1568
KI_170;<3468, 5, 958>;False;1;638;1;0;0;50;0;0;2;911;90;3247;67;18;2331;36;2432;6;15;1879;60;2730;99;58;80;10;62;3177
KI_171;<3468, 5, 958>;False;1;744;1;0;0;50;0;0;2;3829;46;1917;68;88;2079;42;3628;79;79;3605;30;2811;79;95;10;65;1;1713
KI_172;<3468, 5, 958>;False;1;707;1;0;0;50;0;5;2;3822;43;3239;68;35;975;38;897;34;81;258;9;3375;72;14;35;38;2;618
KI_173;<3468, 5, 958>;False;1;685;1;0;0;50;0;0;2;1269;23;3307;90;80;422;26;988;86;58;902;89;841;6;94;15;77;5;627
KI_174;<3468, 5, 958>;False;1;749;1;0;0;50;0;0;2;2786;93;1242;85;12;3025;8;1720;12;66;114;73;1257;92;98;98;84;50;2225
KI_175;<3468, 5, 958>;False;1;831;1;0;0;50;0;0;2;2631;8;3434;20;28;1671;20;3636;92;62;3480;45;3916;29;38;42;29;13;2759
KI_176;<3468, 5, 958>;False;1;705;1;0;0;50;0;0;2;1782;54;836;13;52;774;32;3598;10;38;1120;42;639;34;41;71;80;81;3590
KI_177;<3468, 5, 958>;False;1;634;1;0;0;50;0;2;2;3860;7;1164;43;88;935;52;838;95;65;1622;65;1880;56;87;15;38;79;811
KI_178;<3468, 5, 958>;False;1;857;1;0;0;50;0;0;2;1705;82;3824;22;87;2447;25;2784;84;44;2182;20;2243;78;32;42;25;44;1110
KI_179;<3468, 5, 958>;False;1;755;1;0;0;50;0;0;2;2033;41;676;14;53;2843;42;3026;16;58;2559;70;3913;92;20;84;73;27;2541
KI_180;<3468, 5, 958>;False;51;791;1;50;0;50;0;10;2;1006;46;3223;28;72;2044;44;2700;36;42;104;14;2141;33;54;97;99;31;381
KI_181;<3468, 5, 958>;False;1;678;1;0;0;50;0;0;2;3297;27;2317;12;21;3872;88;3768;75;9;1399;81;2645;88;40;73;94;88;3225
KI_182;<3468, 5, 958>;False;1;690;1;0;0;50;0;0;2;877;85;1918;34;80;236;41;1988;73;53;734;80;1414;68;20;52;12;69;998
KI_183;<3468, 5, 958>;False;1;686;1;0;0;50;0;0;2;3507;48;3244;55;82;1399;19;2215;84;77;2240;59;158;77;38;34;59;92;1291
KI_184;<3468, 5, 958>;False;1;857;1;0;0;50;0;0;2;3888;78;2374;94;44;1936;19;535;88;77;2857;70;2485;21;54;36;36;34;2075
KI_185;<3468, 5, 958>;False;1;631;1;0;0;50;0;0;2;527;47;524;73;44;287;69;2374;87;98;3803;46;283;33;40;79;6;56;1106
KI_186;<3468, 5, 958>;False;1;803;1;0;0;50;0;0;2;1162;94;797;41;45;2013;87;3580;33;36;2175;87;1465;9;58;60;96;76;319
KI_187;<3468, 5, 958>;False;1;705;1;0;0;50;0;0;2;2396;45;398;14;32;2888;74;1955;9;97;2292;99;3243;28;58;22;44;82;234
KI_188;<3468, 5, 958>;False;1;840;1;0;0;50;0;0;2;3040;85;2382;23;23;3013;91;3699;16;34;3537;58;1782;33;36;6;15;71;3136
KI_189;<3468, 5, 958>;False;1;671;1;0;0;50;0;0;2;2414;72;1151;53;96;205;74;3439;17;22;3956;16;3325;18;51;48;39;35;2770
KI_190;<3468, 5, 958>;False;1;759;1;0;0;50;0;0;2;1068;23;2398;8;86;1846;48;2703;29;37;2236;86;819;63;57;24;69;67;1459
KI_191;<3468, 5, 958>;False;1;752;1;0;0;50;0;0;2;1978;43;2223;38;73;1017;76;198;45;63;954;92;2021;17;9;94;37;93;3573
KI_192;<3468, 5, 958>;False;1;846;1;0;0;50;0;0;2;2747;21;3759;47;56;3925;18;1779;60;48;928;85;210;36;13;7;98;45;3184
KI_193;<3468, 5, 958>;False;51;751;1;50;0;50;0;6;2;734;15;3610;82;99;2776;42;203;93;88;2979;76;2579;7;9;86;27;6;1130
KI_194;<3468, 5, 958>;False;31;635;1;30;0;50;0;4;2;360;88;3456;75;79;1428;27;2487;50;52;2167;95;1635;41;18;77;53;10;1667
KI_195;<3468, 5, 958>;False;1;645;1;0;0;50;0;0;2;2125;9;3111;42;60;3759;31;1284;11;17;2938;23;1687;66;79;98;42;35;3469
KI_196;<3468, 5, 958>;False;1;742;1;0;0;50;0;0;2;565;88;1389;34;71;3124;67;276;79;52;3460;58;3702;86;73;98;15;53;886
KI_197;<3468, 5, 958>;False;1;837;1;0;0;50;0;0;2;2918;95;454;83;85;1754;94;989;37;6;1890;81;2604;85;71;65;22;80;3940
KI_198;<3468, 5, 958>;False;1;773;1;0;0;50;0;0;2;3353;49;812;52;96;1373;20;174;86;5;1034;19;1680;97;57;99;90;80;2211
KI_199;<3468, 5, 958>;False;1;661;1;0;0;50;0;0;2;3764;87;422;31;15;1550;80;1486;60;91;2850;36;3769;61;79;65;56;78;769
KI_0;<3468, 5, 958>;False;111;1089;1;110;0;50;0;22;1;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_1;<3468, 5, 958>;True;55.156075808249724;762;9.1304347826086953;30;16.025641025641029;6.14;0;46;1;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_2;<3468, 5, 958>;False;101;908;1;100;0;50;0;14;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_3;<3468, 5, 958>;True;107.73708920187794;429;16;80;11.737089201877934;8.42;0;10;1;3445;67;3024;27;53;3142;26;3017;95;46;2312;20;2601;89;50;77;16;98;179
KI_4;<3468, 5, 958>;False;111;1010;1;110;0;50;0;14;1;1420;61;2027;69;62;3790;32;2431;91;14;2443;38;287;62;60;63;8;35;1788
KI_5;<3468, 5, 958>;False;131;916;1;130;0;50;0;20;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_6;<3468, 5, 958>;True;141.16003943476832;527;5.2941176470588234;80;55.865921787709496;1.69;0;34;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_7;<3468, 5, 958>;True;110.68853347790729;624;7.6470588235294121;80;23.041474654377883;4.24;0;34;1;198;12;386;60;79;2568;10;2309;17;57;2080;24;3347;34;61;88;78;2;1182
KI_8;<3468, 5, 958>;True;103.44121215541323;642;6.2295081967213113;80;17.211703958691913;5.71;0;61;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_9;<3468, 5, 958>;True;115.2267354395014;689;15.555555555555555;90;9.6711798839458414;10.24;0;9;1;3011;48;425;81;59;3545;37;2492;46;92;1906;80;3751;26;79;69;30;12;1042
KI_10;<3468, 5, 958>;True;106.23655913978494;726;13.333333333333334;80;12.903225806451612;7.65;0;18;1;702;35;1693;68;69;3505;23;928;92;94;3624;21;3226;80;94;75;3;74;688
KI_11;<3468, 5, 958>;True;101.1358574610245;637;10;80;11.135857461024498;8.88;0;16;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_12;<3468, 5, 958>;True;107.14680006900122;507;6.4516129032258061;90;10.695187165775401;9.25;0;31;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_13;<3468, 5, 958>;False;91;732;1;90;0;50;0;11;1;325;84;2239;28;76;2731;14;2380;94;18;521;78;702;31;73;78;69;4;342
KI_14;<3468, 5, 958>;False;91;898;1;90;0;50;0;12;1;1006;46;3223;28;72;2044;44;2700;36;42;104;14;2141;33;54;97;99;31;381
KI_15;<3468, 5, 958>;False;1;656;1;0;0;50;0;0;2;2318;57;912;53;47;1187;61;3687;24;39;1548;70;1069;32;15;43;39;30;1252
KI_16;<3468, 5, 958>;False;1;836;1;0;0;50;0;0;2;1695;97;2541;72;16;3114;55;3304;5;85;759;93;2646;54;67;19;18;42;842
KI_17;<3468, 5, 958>;False;1;675;1;0;0;50;0;0;2;3507;90;1058;89;95;1678;91;2909;36;62;2952;91;276;14;63;6;19;82;2488
KI_18;<3468, 5, 958>;False;1;682;1;0;0;50;0;0;2;747;40;1877;43;77;1561;100;1002;105;34;3224;24;1319;74;59;48;49;42;1141
KI_19;<3468, 5, 958>;False;1;621;1;0;0;50;0;0;2;1300;66;3498;30;51;2711;20;3645;58;23;2971;26;3918;66;50;22;12;80;3828
KI_20;<3468, 5, 958>;False;1;693;1;0;0;50;0;0;2;2698;68;2065;52;34;1429;19;4000;66;38;2716;94;825;73;67;75;57;95;3709
KI_21;<3468, 5, 958>;False;1;646;1;0;0;50;0;0;2;2001;17;204;19;45;3552;22;3899;25;97;133;50;1043;30;39;23;88;59;1181
KI_22;<3468, 5, 958>;False;31;653;1;30;0;50;2;4;2;1022;95;1270;99;23;191;5;1329;68;56;2945;44;2492;39;66;41;6;42;837
KI_23;<3468, 5, 958>;False;1;660;1;0;0;50;0;0;2;1372;26;133;20;110;1780;71;940;56;41;843;52;2754;81;55;0;0;54;4000
KI_24;<3468, 5, 958>;False;21;593;1;20;0;50;0;4;2;2925;35;616;81;59;1986;26;751;5;53;2213;51;1842;42;29;98;20;0;490
KI_25;<3468, 5, 958>;False;1;670;1;0;0;50;0;0;2;2629;53;2906;13;75;1144;99;2336;58;32;1471;23;155;45;59;68;53;59;153
KI_26;<3468, 5, 958>;False;1;821;1;0;0;50;0;0;2;390;24;3293;44;74;3864;85;305;27;59;2333;34;2192;40;82;93;63;80;3272
KI_27;<3468, 5, 958>;False;31;583;1;30;0;50;0;8;2;931;74;3494;98;98;2841;9;1982;38;17;1352;73;3019;50;36;41;56;93;676
KI_28;<3468, 5, 958>;False;1;814;1;0;0;50;0;0;2;2233;106;2707;25;84;837;80;2007;18;91;928;96;2147;27;17;56;0;0;3685
KI_29;<3468, 5, 958>;False;1;678;1;0;0;50;0;0;2;3873;66;514;50;45;3550;63;1560;72;20;2573;58;1983;44;96;54;92;71;2217
KI_30;<3468, 5, 958>;False;1;641;1;0;0;50;0;0;2;1114;26;188;70;20;2837;59;3876;79;56;3897;57;2600;35;66;6;34;30;3713
KI_31;<3468, 5, 958>;False;1;684;1;0;0;50;0;0;2;1095;22;3571;71;96;3897;37;174;24;57;1801;44;1374;21;52;8;20;36;3962
KI_32;<3468, 5, 958>;False;11;648;1;10;0;50;0;4;2;3724;70;1457;82;82;1659;51;3034;28;29;1602;20;2638;20;87;85;3;77;2133
KI_33;<3468, 5, 958>;False;1;795;1;0;0;50;0;0;2;3374;22;3805;36;42;4000;9;2369;47;33;1059;84;362;34;12;40;67;28;2313
KI_34;<3468, 5, 958>;False;1;647;1;0;0;50;0;0;2;2008;102;3714;84;51;2598;22;3539;25;94;3264;56;1930;32;67;74;81;68;1535
KI_35;<3468, 5, 958>;False;1;671;1;0;0;50;0;0;2;3242;19;2425;38;36;1896;20;2337;44;81;115;19;2106;50;42;40;26;21;1324
KI_36;<3468, 5, 958>;False;1;661;1;0;0;50;0;0;2;911;90;3247;67;18;2331;36;2432;6;15;1879;60;2730;99;58;80;10;62;3177
KI_37;<3468, 5, 958>;False;1;706;1;0;0;50;0;0;2;2067;48;2228;22;65;1292;75;1639;40;37;937;81;1003;60;77;24;68;66;1444
KI_38;<3468, 5, 958>;False;1;797;1;0;0;50;0;0;2;962;48;2302;46;44;1212;22;943;25;67;3110;68;2800;75;63;3;74;0;3800
KI_39;<3468, 5, 958>;False;1;673;1;0;0;50;0;0;2;3066;71;1643;24;70;3165;58;377;80;59;2620;27;2458;36;68;67;82;33;3482
KI_40;<3468, 5, 958>;False;1;678;1;0;0;50;0;0;2;400;19;1226;39;86;3082;47;3786;32;17;3207;10;2905;75;74;55;81;64;3777
KI_41;<3468, 5, 958>;False;51;622;1;50;0;50;0;6;2;325;84;2239;28;76;2731;14;2380;94;18;521;78;702;31;73;78;69;4;342
KI_42;<3468, 5, 958>;False;1;666;1;0;0;50;0;0;2;1158;45;2728;75;92;1908;98;3075;87;62;2584;83;2399;41;73;31;59;64;390
KI_43;<3468, 5, 958>;False;31;718;1;30;0;50;0;4;2;1006;46;3223;28;72;2044;44;2700;36;42;104;14;2141;33;54;97;99;31;381
KI_44;<3468, 5, 958>;False;1;779;1;0;0;50;0;0;2;3685;89;2053;33;16;1081;11;2606;37;40;747;46;1187;33;67;71;69;56;2684
KI_45;<3468, 5, 958>;False;1;641;1;0;0;50;0;0;2;1782;54;836;13;52;774;32;3598;10;38;1120;42;639;34;41;71;80;81;3590
KI_46;<3468, 5, 958>;False;1;663;1;0;0;50;0;0;2;3429;34;3787;55;81;1696;60;3880;39;85;762;64;107;47;12;64;19;86;2231
KI_47;<3468, 5, 958>;False;1;670;1;0;0;50;0;0;2;1705;82;3824;22;87;2447;25;2784;84;44;2182;20;2243;78;32;42;25;44;1110
KI_48;<3468, 5, 958>;False;21;747;1;20;0;50;0;2;2;3724;70;1457;82;82;1659;51;3034;28;29;1602;20;2638;20;87;85;3;77;2133
KI_49;<3468, 5, 958>;False;1;820;1;0;0;50;0;0;2;1269;23;3307;90;80;422;26;988;86;58;902;89;841;6;94;15;77;5;627
KI_50;<3468, 5, 958>;False;1;708;1;0;0;50;0;0;2;3684;36;2392;95;15;3053;74;2612;84;38;2488;14;1712;34;24;2;74;41;2536
KI_51;<3468, 5, 958>;False;1;742;1;0;0;50;0;0;2;3640;79;317;58;40;3960;26;1715;91;56;3052;83;1099;88;7;20;94;73;958
KI_52;<3468, 5, 958>;False;1;712;1;0;0;50;0;0;2;1147;33;776;59;61;1720;20;1231;12;27;1869;23;1468;94;7;17;84;92;2434
KI_53;<3468, 5, 958>;False;1;816;1;0;0;50;0;0;2;3108;84;1106;99;39;2424;57;3055;62;59;2986;38;2237;54;35;54;40;25;1041
KI_54;<3468, 5, 958>;False;1;801;1;0;0;50;0;0;2;1204;56;2059;44;55;100;28;100;69;82;3619;13;4000;109;74;15;77;25;3481
KI_55;<3468, 5, 958>;False;1;675;1;0;0;50;0;0;2;102;40;2046;67;81;3393;57;1865;41;72;169;81;2867;56;58;5;91;3;2635
KI_56;<3468, 5, 958>;False;1;697;1;0;0;50;0;0;2;2153;57;1737;24;17;3597;82;2458;64;36;1112;8;2226;82;28;14;68;78;536
KI_57;<3468, 5, 958>;False;1;717;1;0;0;50;0;0;2;2253;46;932;45;87;2721;71;540;12;25;1055;35;3254;83;23;1;9;59;3899
KI_58;<3468, 5, 958>;False;1;648;1;0;0;50;0;0;2;3037;54;2112;43;20;1144;67;743;27;50;3566;56;969;46;31;30;84;73;1075
KI_59;<3468, 5, 958>;False;1;655;1;0;0;50;0;0;2;3304;65;1256;33;8;2460;44;3227;6;30;1589;65;167;27;13;42;53;78;765
KI_60;<3468, 5, 958>;False;1;655;1;0;0;50;0;0;2;1419;59;1220;51;54;1420;65;2799;30;67;3094;26;3225;17;47;30;87;20;1349
KI_61;<3468, 5, 958>;False;1;684;1;0;0;50;0;0;2;1594;12;1617;42;54;300;84;2545;39;32;3151;26;2555;8;84;88;61;35;3809
KI_62;<3468, 5, 958>;False;1;714;1;0;0;50;0;0;2;390;24;3293;44;74;3864;85;305;27;59;2333;34;2192;40;82;93;63;80;3272
KI_63;<3468, 5, 958>;False;1;776;1;0;0;50;0;0;2;3667;45;1542;73;62;3847;8;1767;90;51;2348;29;2170;37;83;31;41;16;2833
KI_64;<3468, 5, 958>;False;61;655;1;60;0;50;0;8;2;874;50;2378;47;44;2323;16;646;33;77;3770;41;3527;63;90;7;93;52;537
KI_65;<3468, 5, 958>;False;1;702;1;0;0;50;0;0;2;1974;42;2346;75;17;2379;45;3639;46;93;334;28;2573;86;40;82;78;48;2215
KI_66;<3468, 5, 958>;False;1;655;1;0;0;50;0;0;2;3345;83;100;56;54;1266;93;1367;66;31;3109;20;1146;65;49;53;66;29;1817
KI_67;<3468, 5, 958>;False;1;780;1;0;0;50;0;0;2;2125;9;3111;42;60;3759;31;1284;11;17;2938;23;1687;66;79;98;42;35;3469
KI_68;<3468, 5, 958>;False;1;635;1;0;0;50;0;0;2;1419;59;1220;51;54;1420;65;2799;30;67;3094;26;3225;17;47;30;87;20;1349
KI_69;<3468, 5, 958>;False;1;806;1;0;0;50;0;0;2;3672;10;1250;46;67;978;58;3333;63;22;3711;95;1691;91;49;98;22;40;3956
KI_70;<3468, 5, 958>;False;21;644;1;20;0;50;0;4;2;1434;71;1731;42;61;3966;42;1535;27;78;2204;98;3301;99;72;83;88;4;3212
KI_71;<3468, 5, 958>;False;1;704;1;0;0;50;0;0;2;3908;74;1579;94;80;3590;75;3558;62;47;2881;40;882;88;30;20;43;83;2694
KI_72;<3468, 5, 958>;False;21;829;1;20;0;50;0;2;2;2358;24;1616;75;26;2705;50;624;69;55;2476;42;1426;71;62;0;98;0;1336
KI_73;<3468, 5, 958>;False;1;678;1;0;0;50;0;0;2;3591;91;1083;90;95;2668;35;3838;67;52;3049;91;290;8;84;1;7;77;3688
KI_74;<3468, 5, 958>;False;1;672;1;0;0;50;0;0;2;911;90;3247;67;18;2331;36;2432;6;15;1879;60;2730;99;58;80;10;62;3177
KI_75;<3468, 5, 958>;False;1;771;1;0;0;50;0;0;2;2237;92;3608;86;42;305;26;2685;70;99;3585;73;455;52;54;72;84;63;1208
KI_76;<3468, 5, 958>;False;1;633;1;0;0;50;0;0;2;650;45;2569;82;49;952;99;3729;97;50;2711;78;3367;72;57;13;50;45;2724
KI_77;<3468, 5, 958>;False;1;673;1;0;0;50;0;0;2;444;84;844;39;83;3550;51;1163;31;43;819;61;2377;32;33;67;83;79;1943
KI_78;<3468, 5, 958>;False;1;688;1;0;0;50;0;0;2;650;45;2569;82;49;952;99;3729;97;50;2711;78;3367;72;57;13;50;45;2724
KI_79;<3468, 5, 958>;False;31;753;1;30;0;50;0;6;2;156;12;2868;92;84;3949;40;672;58;82;1211;98;3913;72;66;29;94;88;540
KI_80;<3468, 5, 958>;False;1;664;1;0;0;50;0;0;2;3495;68;4000;104;5;3512;16;4000;8;109;2994;37;3897;5;85;79;91;100;3527
KI_81;<3468, 5, 958>;False;1;776;1;0;0;50;0;0;2;696;70;1138;88;43;3103;63;3934;39;53;2027;18;1895;38;57;65;32;79;3859
KI_82;<3468, 5, 958>;False;61;679;1;60;0;50;0;9;2;2925;35;616;81;59;1986;26;751;5;53;2213;51;1842;42;29;98;20;0;490
KI_83;<3468, 5, 958>;False;1;661;1;0;0;50;0;0;2;814;54;623;39;59;1153;80;1947;32;67;2752;98;229;29;5;20;38;100;100
KI_84;<3468, 5, 958>;False;1;684;1;0;0;50;0;0;2;669;46;1324;59;52;349;68;2385;85;96;4000;50;100;33;38;91;73;37;582
KI_85;<3468, 5, 958>;False;1;674;1;0;0;50;0;0;2;2990;13;1523;68;45;2507;54;2993;89;60;3041;43;2300;85;47;39;41;93;2507
KI_86;<3468, 5, 958>;False;1;638;1;0;0;50;0;0;2;428;14;827;18;49;2703;33;3037;96;66;3825;26;2377;88;36;88;68;20;3530
KI_87;<3468, 5, 958>;False;1;643;1;0;0;50;0;0;2;352;78;799;65;11;1028;81;761;70;64;363;97;3184;5;66;72;86;77;1902
KI_88;<3468, 5, 958>;False;1;694;1;0;0;50;0;0;2;3780;67;1299;80;98;1958;40;2383;54;73;2388;58;2984;8;66;78;33;89;1672
KI_89;<3468, 5, 958>;False;1;734;1;0;0;50;0;0;2;2106;74;969;9;69;3867;57;3480;89;75;2414;57;3728;27;11;85;19;24;2229
KI_90;<3468, 5, 958>;False;1;764;1;0;0;50;0;0;2;1895;81;1233;61;94;171;63;3309;18;88;3880;95;2358;54;47;48;84;63;759
KI_91;<3468, 5, 958>;False;1;699;1;0;0;50;0;0;2;436;60;469;84;52;3275;91;931;43;16;2060;45;2475;42;65;46;50;45;2381
KI_92;<3468, 5, 958>;False;1;708;1;0;0;50;0;0;2;3705;31;3164;59;28;1280;124;2790;50;6;2834;42;2691;21;67;64;45;42;315
KI_93;<3468, 5, 958>;False;1;711;1;0;0;50;0;0;2;2342;40;4000;5;110;100;33;181;56;70;1970;46;989;51;68;18;77;25;3489
KI_94;<3468, 5, 958>;False;1;628;1;0;0;50;0;0;2;1443;85;1003;26;76;1929;44;144;25;28;1756;79;2928;41;42;18;30;42;2111
KI_95;<3468, 5, 958>;False;1;777;1;0;0;50;0;0;2;2157;68;2528;76;30;256;21;1571;58;59;2544;51;3805;63;76;7;23;69;493
KI_96;<3468, 5, 958>;False;21;634;1;20;0;50;0;2;2;450;61;1284;61;43;2528;46;3806;16;11;2375;8;680;69;25;48;14;0;1451
KI_97;<3468, 5, 958>;False;1;643;1;0;0;50;0;0;2;1979;51;382;39;33;1972;46;878;88;81;2952;29;841;63;48;42;77;14;3779
KI_98;<3468, 5, 958>;False;1;648;1;0;0;50;0;0;2;2918;95;454;83;85;1754;94;989;37;6;1890;81;2604;85;71;65;22;80;3940
KI_99;<3468, 5, 958>;False;21;672;1;20;0;50;0;2;2;3748;61;1360;45;25;1223;33;3293;45;26;3644;78;3493;15;37;76;20;36;375
KI_100;<3468, 5, 958>;False;51;647;1;50;0;50;0;12;2;397;114;1970;5;72;2490;8;2716;101;5;352;73;100;20;74;29;93;87;537
KI_101;<3468, 5, 958>;False;1;834;1;0;0;50;0;0;2;4000;33;1661;94;117;4000;37;249;105;53;2562;37;3877;119;113;72;67;69;2901
KI_102;<3468, 5, 958>;False;1;658;1;0;0;50;0;0;2;3767;60;1205;44;67;1820;92;1802;7;87;1996;52;199;9;97;97;47;68;1327
KI_103;<3468, 5, 958>;False;1;683;1;0;0;50;0;0;2;2687;61;715;55;40;1196;65;3432;32;39;453;66;2633;67;38;53;49;22;1188
KI_104;<3468, 5, 958>;False;1;704;1;0;0;50;0;0;2;2546;28;3394;23;18;326;93;1804;59;23;3563;14;1441;86;70;57;61;38;1057
KI_105;<3468, 5, 958>;False;1;756;1;0;0;50;0;0;2;394;33;1430;8;14;314;85;3930;70;13;1949;11;3095;49;98;47;62;60;772
KI_106;<3468, 5, 958>;False;1;834;1;0;0;50;0;0;2;2629;53;2906;13;75;1144;99;2336;58;32;1471;23;155;45;59;68;53;59;153
KI_107;<3468, 5, 958>;False;1;835;1;0;0;50;0;0;2;1902;8;3699;88;40;3146;55;3488;97;16;2403;72;2619;26;43;16;95;54;3747
KI_108;<3468, 5, 958>;False;1;797;1;0;0;50;0;0;2;3780;67;1299;80;98;1958;40;2383;54;73;2388;58;2984;8;66;78;33;89;1672
KI_109;<3468, 5, 958>;False;1;634;1;0;0;50;0;0;2;2490;42;2462;54;31;1901;55;3704;47;36;2005;87;1446;8;64;70;69;89;2651
KI_110;<3468, 5, 958>;False;1;678;1;0;0;50;0;0;2;4000;8;323;10;41;217;19;1147;18;67;2171;61;2339;56;55;0;80;0;3284
KI_111;<3468, 5, 958>;False;1;641;1;0;0;50;0;0;2;3213;28;3663;14;86;298;87;2016;83;61;124;29;2354;74;13;60;31;51;3110
KI_112;<3468, 5, 958>;False;1;669;1;0;0;50;0;0;2;3304;65;1256;33;8;2460;44;3227;6;30;1589;65;167;27;13;42;53;78;765
KI_113;<3468, 5, 958>;False;21;783;1;20;0;50;0;4;2;372;42;1303;60;79;1868;45;953;86;14;1651;35;3200;35;12;35;84;28;634
KI_114;<3468, 5, 958>;False;1;658;1;0;0;50;0;0;2;2458;16;1199;29;6;1914;61;3028;24;62;397;89;3492;83;92;21;46;67;3627
KI_115;<3468, 5, 958>;False;1;752;1;0;0;50;0;0;2;3298;94;1572;51;24;3230;8;727;55;14;1808;36;2392;51;52;53;74;76;3457
KI_116;<3468, 5, 958>;False;1;647;1;0;0;50;0;0;2;3968;27;3254;71;17;1219;31;1656;64;88;492;22;2188;45;45;45;30;25;1082
KI_117;<3468, 5, 958>;False;1;778;1;0;0;50;0;0;2;1159;29;541;18;91;2864;74;205;10;25;1139;33;3160;74;33;6;9;60;3803
KI_118;<3468, 5, 958>;False;1;642;1;0;0;50;0;0;2;1095;22;3571;71;96;3897;37;174;24;57;1801;44;1374;21;52;8;20;36;3962
KI_119;<3468, 5, 958>;False;1;699;1;0;0;50;0;0;2;2458;16;1199;29;6;1914;61;3028;24;62;397;89;3492;83;92;21;46;67;3627
KI_120;<3468, 5, 958>;False;1;662;1;0;0;50;0;0;2;2679;58;3383;55;90;2389;36;1188;38;60;1675;67;2840;47;32;66;95;36;2871
KI_121;<3468, 5, 958>;False;1;658;1;0;0;50;0;0;2;3380;68;2405;15;78;713;84;1647;5;33;3607;80;1938;25;62;27;54;53;3784
KI_122;<3468, 5, 958>;False;1;692;1;0;0;50;0;0;2;1147;33;776;59;61;1720;20;1231;12;27;1869;23;1468;94;7;17;84;92;2434
KI_123;<3468, 5, 958>;False;1;696;1;0;0;50;0;0;2;1974;42;2346;75;17;2379;45;3639;46;93;334;28;2573;86;40;82;78;48;2215
KI_124;<3468, 5, 958>;False;41;709;1;40;0;50;0;6;2;156;12;2868;92;84;3949;40;672;58;82;1211;98;3913;72;66;29;94;88;540
KI_125;<3468, 5, 958>;False;1;704;1;0;0;50;0;0;2;2282;67;2786;32;77;2906;90;569;44;78;3863;52;1160;53;67;18;41;49;2136
KI_126;<3468, 5, 958>;False;1;797;1;0;0;50;0;0;2;352;78;799;65;11;1028;81;761;70;64;363;97;3184;5;66;72;86;77;1902
KI_127;<3468, 5, 958>;False;1;866;1;0;0;50;0;0;2;2153;57;1737;24;17;3597;82;2458;64;36;1112;8;2226;82;28;14;68;78;536
KI_128;<3468, 5, 958>;False;1;643;1;0;0;50;0;0;2;2092;71;2493;61;42;1600;55;1171;15;97;1347;92;1745;13;61;63;33;78;3341
KI_129;<3468, 5, 958>;False;1;670;1;0;0;50;0;0;2;824;99;1495;58;40;2532;24;2006;77;79;2728;89;1456;26;35;18;58;83;996
KI_130;<3468, 5, 958>;False;1;781;1;0;0;50;0;0;2;704;43;373;92;82;515;6;3072;85;36;2453;72;2775;96;32;16;49;82;3074
KI_131;<3468, 5, 958>;False;1;780;1;0;0;50;0;0;2;302;39;2177;9;12;864;69;1562;95;55;377;82;2115;93;92;48;47;84;2359
KI_132;<3468, 5, 958>;False;1;721;1;0;0;50;0;0;2;1978;43;2223;38;73;1017;76;198;45;63;954;92;2021;17;9;94;37;93;3573
KI_133;<3468, 5, 958>;False;1;742;1;0;0;50;0;0;2;1695;97;2541;72;16;3114;55;3304;5;85;759;93;2646;54;67;19;18;42;842
KI_134;<3468, 5, 958>;False;1;765;1;0;0;50;0;0;2;3610;45;1409;69;68;2197;15;705;87;20;1698;24;1927;66;70;94;86;75;2250
KI_135;<3468, 5, 958>;False;1;649;1;0;0;50;0;0;2;1275;56;1624;20;21;2846;19;2433;32;6;2395;64;2704;68;17;67;31;20;2589
KI_136;<3468, 5, 958>;False;61;732;1;60;0;50;0;6;2;2925;35;616;81;59;1986;26;751;5;53;2213;51;1842;42;29;98;20;0;490
