Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_105;<3468, 5, 958>;False;0;465;0;0;0;50;0;0;2;833;37;1123;65;24;2568;58;3141;27;75;3175;30;1632;97;48;99;17;31;3270;2573;46;1099;99;38;558;21;271;60;40;2343;55;2500;6;58;22;64;19;3432
KI_106;<3468, 5, 958>;False;0;466;0;0;0;50;0;0;2;1368;58;2378;77;98;2904;90;1796;40;68;3381;63;755;69;91;8;8;86;2641;1697;71;305;21;5;3296;10;3644;51;48;1433;95;3151;21;54;18;32;7;477
KI_107;<3468, 5, 958>;False;0;499;0;0;0;50;0;0;2;2120;49;2589;33;63;3722;22;496;79;55;2781;19;1407;15;20;8;10;90;2741;2729;21;2356;78;99;1145;6;1164;32;48;915;35;1371;40;58;36;72;27;1487
KI_108;<3468, 5, 958>;False;0;531;0;0;0;50;0;0;2;2568;24;683;44;26;753;95;857;60;63;2981;94;3030;38;5;21;1;49;3467;3644;13;1593;71;54;3533;81;1144;24;12;1739;35;2788;10;18;34;49;69;2319
KI_109;<3468, 5, 958>;False;0;583;0;0;0;50;0;0;2;3750;35;1010;97;42;2695;97;706;23;93;556;19;2950;64;79;97;94;66;2942;857;12;2184;57;90;1672;74;405;11;92;241;88;2726;68;93;78;16;93;2988
KI_110;<3468, 5, 958>;False;0;505;0;0;0;50;0;0;2;3421;65;754;36;69;1798;57;1211;89;82;2133;78;2551;15;39;13;51;93;1623;474;60;3733;71;9;2145;8;1865;31;62;3690;96;671;8;90;92;70;17;549
KI_111;<3468, 5, 958>;False;0;595;0;0;0;50;0;0;2;2221;89;2777;75;39;268;57;612;20;86;2818;19;1447;95;15;29;72;37;2967;571;44;3914;96;43;2751;80;989;92;94;2942;60;1375;98;30;23;23;57;151
KI_112;<3468, 5, 958>;False;0;477;0;0;0;50;0;0;2;3848;54;3778;41;74;341;43;207;30;67;515;6;2393;76;93;0;24;12;2155;1291;59;602;76;83;531;22;2759;20;98;1784;7;1977;54;28;62;30;28;1691
KI_113;<3468, 5, 958>;False;0;497;0;0;0;50;0;0;2;2539;19;3668;61;83;452;57;2662;23;31;1001;41;3982;37;20;53;16;49;631;2751;85;3458;8;85;3348;80;3560;58;79;936;87;3412;86;25;28;57;40;3470
KI_114;<3468, 5, 958>;False;0;604;0;0;0;50;0;0;2;3613;77;1729;39;9;3584;74;1429;6;24;3453;81;3463;99;92;2;3;75;3704;3003;39;2971;10;58;2087;13;665;55;93;966;51;3596;54;67;10;58;28;188
KI_115;<3468, 5, 958>;False;0;592;0;0;0;50;0;0;2;1764;68;1795;76;10;1204;49;1966;21;90;2957;33;642;95;99;10;84;42;3386;2287;70;2938;43;6;727;5;713;80;15;1815;37;1578;11;13;95;47;79;1116
KI_116;<3468, 5, 958>;False;0;502;0;0;0;50;0;0;2;845;62;593;10;8;2548;90;943;91;23;3584;71;1602;73;46;51;8;29;2662;2925;53;3698;83;93;2088;39;3401;92;78;1673;86;1847;62;54;35;68;71;3090
KI_117;<3468, 5, 958>;False;0;465;0;0;0;50;0;0;2;2194;70;2397;32;56;3055;78;685;14;89;386;90;3593;51;35;24;45;75;2108;766;43;179;69;41;2765;99;1607;97;63;1263;70;1537;43;32;3;1;87;2030
KI_118;<3468, 5, 958>;False;0;521;0;0;0;50;0;0;2;361;28;3129;55;31;2796;86;310;56;27;493;48;895;59;81;66;77;70;2009;915;28;2151;40;95;2200;93;1968;54;6;2471;81;1369;40;80;65;6;9;576
KI_119;<3468, 5, 958>;False;0;592;0;0;0;50;0;0;2;1425;19;387;99;88;3919;77;3991;80;86;3790;60;3919;99;27;22;6;28;2956;3660;75;3182;35;22;3380;12;2683;15;48;2165;94;888;5;20;42;42;32;2022
KI_120;<3468, 5, 958>;False;0;571;0;0;0;50;0;0;2;2167;20;621;69;86;2330;63;652;95;65;822;86;1595;31;84;50;34;70;300;1612;70;3596;20;88;2967;38;2124;9;44;3553;27;611;9;26;55;71;43;3519
KI_121;<3468, 5, 958>;False;0;530;0;0;0;50;0;0;2;1627;89;3690;8;24;721;26;2205;65;79;3865;56;1413;74;23;12;7;80;2344;1118;63;1461;6;26;655;48;3875;59;48;575;8;165;37;49;85;49;48;2697
KI_122;<3468, 5, 958>;False;0;466;0;0;0;50;0;0;2;1015;6;3590;47;6;2375;97;2843;21;24;1767;73;755;37;57;64;20;5;2782;1054;86;2397;35;51;1346;68;2088;61;48;3672;96;3490;34;83;82;0;40;2893
KI_123;<3468, 5, 958>;False;0;508;0;0;0;50;0;0;2;3174;79;2366;65;98;1173;81;2339;83;19;1011;25;797;26;49;39;13;44;269;2893;51;3414;92;14;1026;19;3194;36;89;2525;5;350;85;57;10;57;48;3428
KI_124;<3468, 5, 958>;False;0;491;0;0;0;50;0;0;2;2723;73;1066;81;15;1707;77;2415;17;97;1731;39;303;57;94;61;36;1;3469;1624;89;2610;98;97;3290;67;3420;28;88;721;53;2254;17;42;40;61;22;3958
KI_125;<3468, 5, 958>;False;0;479;0;0;0;50;0;0;2;213;82;1908;86;68;3831;25;1703;15;17;1347;53;3640;20;54;66;86;59;3233;2977;13;254;56;8;1678;97;3441;36;28;3058;83;505;57;97;58;89;26;2257
KI_126;<3468, 5, 958>;False;-26;558;4;-30;0;50;0;4;2;1612;82;3996;96;15;1830;29;3884;79;73;2473;94;164;75;94;71;23;0;2351;2056;29;1742;39;93;190;58;186;60;56;1782;70;2852;55;85;75;7;83;2366
KI_127;<3468, 5, 958>;False;0;604;0;0;0;50;0;0;2;2654;67;3922;94;97;3612;78;2518;28;35;281;94;2309;89;49;41;39;40;2763;103;85;3276;71;53;1425;11;2361;88;99;244;45;958;96;32;62;9;89;3668
KI_128;<3468, 5, 958>;False;0;481;0;0;0;50;0;0;2;3875;62;3888;91;62;3242;52;2247;5;49;2851;9;684;50;57;14;80;83;3799;3535;90;3969;73;39;375;67;2368;79;32;2878;96;242;80;81;93;56;67;295
KI_129;<3468, 5, 958>;False;-30;670;10;-40;0;50;0;10;2;1051;49;1427;77;25;2726;32;805;80;48;1138;74;1220;91;40;54;89;57;363;2473;29;2272;34;93;1141;27;987;6;80;477;38;3966;87;20;75;46;82;2219
KI_130;<3468, 5, 958>;False;0;494;0;0;0;50;0;0;2;2322;34;1883;92;39;1859;56;1548;13;54;515;65;1211;20;44;54;72;52;3938;3440;28;3582;61;58;3365;5;2648;57;39;1024;47;1558;76;56;55;89;38;3245
KI_131;<3468, 5, 958>;False;0;585;0;0;0;50;0;0;2;575;22;2507;86;29;2664;89;2459;61;73;3917;11;2897;34;6;7;19;97;376;3062;34;2435;92;32;2164;94;2707;38;46;335;15;1832;96;23;21;12;42;2453
KI_132;<3468, 5, 958>;False;0;480;0;0;0;50;0;0;2;1223;67;1367;16;92;1400;75;1267;21;67;2684;39;2956;91;27;89;67;64;1048;1177;57;2669;66;85;575;28;549;92;91;3953;26;1143;56;92;88;27;67;483
KI_133;<3468, 5, 958>;False;0;539;0;0;0;50;0;0;2;2851;58;2056;40;49;228;57;2481;80;55;1432;32;2745;96;16;79;12;0;1987;170;29;3215;80;68;1906;48;910;23;6;392;42;1366;86;94;18;66;46;2473
KI_134;<3468, 5, 958>;False;0;568;0;0;0;50;0;0;2;3491;71;3728;9;42;1063;34;2162;23;72;1153;84;3562;21;22;36;99;29;2396;568;98;3030;54;43;2450;13;1617;73;9;3311;15;3003;88;75;90;41;94;2791
KI_135;<3468, 5, 958>;False;0;575;0;0;0;50;0;0;2;748;46;1355;48;9;2408;10;2611;97;38;481;37;2691;88;43;95;90;52;3817;2135;19;3900;44;33;1976;12;2943;16;22;674;58;442;86;60;19;24;15;1025
KI_136;<3468, 5, 958>;False;0;499;0;0;0;50;0;0;2;1861;38;3306;14;12;2054;51;3952;45;78;353;34;3303;44;91;28;0;78;1805;3695;46;123;79;45;2567;36;3112;42;33;2816;42;2740;73;10;91;22;88;2715
KI_137;<3468, 5, 958>;False;0;495;0;0;0;50;0;0;2;3872;13;693;24;60;331;65;2870;15;57;3482;79;1864;43;12;69;82;38;2374;1656;22;3435;42;36;2761;52;1411;47;58;3058;79;2348;74;13;91;65;24;3939
KI_138;<3468, 5, 958>;False;2;509;2;0;0;50;0;2;2;1758;14;2413;55;65;969;45;935;78;26;2435;67;1771;92;25;13;89;29;309;3293;32;3711;47;85;671;72;1539;15;71;1516;73;2342;73;22;78;92;32;3445
KI_139;<3468, 5, 958>;False;0;466;0;0;0;50;0;0;2;708;82;2843;16;89;3739;76;3030;48;64;910;91;1454;75;89;42;23;73;1366;3865;80;1580;46;46;2791;60;1631;13;70;144;15;2472;32;90;85;52;29;568
KI_140;<3468, 5, 958>;False;0;468;0;0;0;50;0;0;2;301;25;3864;63;58;2333;58;1676;44;65;3714;46;1194;66;28;65;98;63;973;2155;95;1211;96;47;3432;22;2672;78;48;1505;22;1123;8;90;79;74;43;2275
KI_141;<3468, 5, 958>;False;0;470;0;0;0;50;0;0;2;1889;20;2679;57;96;106;9;1911;23;71;2165;84;2741;89;73;91;36;72;1363;156;6;1269;22;38;3470;27;1955;80;38;3495;20;1689;34;28;97;83;15;2207
KI_142;<3468, 5, 958>;False;0;553;0;0;0;50;0;0;2;918;48;1004;60;43;973;20;3002;13;32;3958;14;3561;72;73;73;68;38;2169;357;34;1081;17;33;3485;54;1792;77;16;3128;53;1534;24;98;50;3;32;733
KI_143;<3468, 5, 958>;False;0;553;0;0;0;50;0;0;2;1869;33;747;90;9;2439;38;1386;47;30;597;64;308;13;72;62;35;62;3599;3741;12;1549;43;54;2541;6;3892;96;35;3604;84;890;80;43;25;90;72;1737
KI_144;<3468, 5, 958>;False;0;545;0;0;0;50;0;0;2;3399;86;2438;18;32;2891;75;3259;31;56;1814;26;1832;85;96;7;54;89;3930;1860;80;2817;47;67;3855;30;768;35;41;1155;78;820;46;9;52;6;76;2576
KI_145;<3468, 5, 958>;False;0;573;0;0;0;50;0;0;2;661;84;155;78;56;602;45;3005;10;63;982;89;3544;66;48;36;6;35;1015;1738;80;2388;34;60;1515;63;923;71;29;279;80;3960;16;69;19;95;55;2817
KI_146;<3468, 5, 958>;False;0;543;0;0;0;50;0;0;2;1157;9;410;70;88;3380;53;3588;97;43;997;94;1762;38;20;26;40;83;2454;2108;76;851;5;43;253;45;3367;31;74;1572;28;2765;78;23;8;23;18;3841
KI_147;<3468, 5, 958>;False;0;618;0;0;0;50;0;0;2;584;26;1629;70;37;2257;70;1686;42;55;3880;44;367;55;88;94;52;64;1534;168;85;1383;94;38;3988;57;1682;24;68;3895;78;1728;44;93;91;3;1;1998
KI_148;<3468, 5, 958>;False;0;590;0;0;0;50;0;0;2;370;22;648;58;87;2789;52;392;91;7;448;16;938;8;69;79;65;45;3647;1359;49;3009;72;89;1828;17;2457;58;86;2592;57;1636;36;72;8;39;74;1750
KI_149;<3468, 5, 958>;False;0;466;0;0;0;50;0;0;2;165;88;2301;77;70;275;5;1776;18;54;2104;17;3430;29;8;21;14;85;1099;2801;85;2653;63;10;1606;70;722;45;53;1531;36;268;63;63;17;33;87;2887
KI_150;<3468, 5, 958>;False;0;451;0;0;0;50;0;0;2;2982;6;2474;36;55;665;91;1515;42;88;2303;73;1786;64;47;26;69;77;421;3296;87;957;59;66;251;36;3966;56;88;1692;7;3496;25;37;14;77;17;768
KI_151;<3468, 5, 958>;False;0;472;0;0;0;50;0;0;2;3994;14;1126;88;98;2445;78;3999;62;92;3522;26;3550;21;56;68;9;69;2065;3843;23;3039;13;54;1988;59;116;54;47;465;61;536;19;40;89;85;52;3433
KI_152;<3468, 5, 958>;False;0;508;0;0;0;50;0;0;2;2378;10;3780;52;90;2540;47;151;19;96;864;58;915;11;61;27;33;83;2799;3088;36;122;29;13;2714;52;3118;48;36;1942;68;1551;55;41;85;24;94;1940
KI_153;<3468, 5, 958>;False;0;493;0;0;0;50;0;0;2;1854;25;3182;17;70;3431;22;3652;93;63;3587;70;3104;18;76;23;91;94;880;2826;21;2876;65;43;424;40;757;9;87;3477;60;2944;23;66;91;88;35;3566
KI_154;<3468, 5, 958>;False;-92;651;18;-110;0;50;0;18;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_155;<3468, 5, 958>;False;-26;596;4;-30;0;50;0;4;2;2762;61;2268;12;76;3170;45;1043;11;46;1937;76;370;15;8;47;5;64;2307;2421;39;464;11;93;2355;46;2802;72;8;1007;77;2849;17;51;42;16;5;300
KI_156;<3468, 5, 958>;False;0;475;0;0;0;50;0;0;2;441;86;3888;97;52;3342;88;548;89;49;543;55;871;49;74;92;23;79;3675;1407;56;916;58;42;3540;65;2293;51;80;2239;53;2847;61;76;66;83;85;3248
KI_157;<3468, 5, 958>;False;0;532;0;0;0;50;0;0;2;2610;61;1610;68;76;3962;26;3713;18;7;1980;38;2537;9;21;34;54;84;1346;1105;20;205;21;50;3089;31;1338;28;30;1180;31;2855;98;59;74;86;98;2076
KI_158;<3468, 5, 958>;False;-36;439;4;-40;0;50;0;4;2;1643;39;3141;29;90;2483;14;1506;55;21;2845;23;980;35;71;41;22;7;2331;1582;75;2978;76;66;1144;38;2599;74;39;2863;25;1848;49;66;70;73;21;1123
KI_159;<3468, 5, 958>;False;0;455;0;0;0;50;0;0;2;1515;82;857;30;61;1705;47;3627;51;27;3590;12;1665;73;45;6;69;90;1320;1122;39;3707;98;64;3625;84;1958;18;35;192;10;264;89;78;66;33;94;1254
KI_160;<3468, 5, 958>;False;0;505;0;0;0;50;0;0;2;2140;36;2674;22;63;2177;47;3629;38;71;427;13;2890;12;27;86;79;19;2897;1492;84;1988;62;52;2441;88;3196;29;55;3413;25;1554;97;79;67;48;72;1639
KI_161;<3468, 5, 958>;False;0;487;0;0;0;50;0;0;2;2643;47;3893;89;97;3720;75;823;13;30;1524;21;1097;60;15;94;8;84;2202;576;55;261;33;77;1093;84;1738;19;8;1715;43;3046;83;64;50;2;65;3575
KI_162;<3468, 5, 958>;False;0;466;0;0;0;50;0;0;2;584;43;3499;88;18;2430;27;3152;17;20;1752;22;286;17;81;97;26;82;3926;1936;35;3536;55;50;2529;28;1935;84;96;1173;56;1686;35;89;98;49;98;1219
KI_163;<3468, 5, 958>;False;0;503;0;0;0;50;0;0;2;1558;25;3161;46;57;1399;94;2585;62;38;3435;49;1883;6;21;24;59;21;3863;1748;30;3094;43;34;750;40;291;99;31;3745;76;2231;14;88;74;33;30;3246
KI_164;<3468, 5, 958>;False;0;636;0;0;0;50;0;0;2;3107;91;538;97;65;2042;20;1042;26;53;1922;91;605;7;16;82;77;86;1016;1166;42;2012;42;41;2904;75;431;7;75;2649;75;1205;58;53;54;95;2;1980
KI_165;<3468, 5, 958>;False;0;498;0;0;0;50;0;0;2;1388;14;1155;90;5;736;82;1218;88;59;3736;42;2493;8;89;12;79;41;2903;407;85;3419;15;34;2619;66;1427;29;40;1077;11;1969;91;45;81;26;12;1079
KI_166;<3468, 5, 958>;False;0;576;0;0;0;50;0;0;2;2398;35;3503;6;33;891;88;248;47;22;3710;83;3492;80;14;16;0;35;255;3457;71;534;51;6;165;36;1767;53;5;3960;53;471;67;5;13;23;83;1039
KI_167;<3468, 5, 958>;False;-33;621;7;-40;0;50;0;7;2;2031;77;1860;9;37;2941;31;1423;71;15;1104;46;3219;7;88;17;17;37;236;1234;56;744;50;63;1007;98;3149;84;33;3904;51;1291;6;80;94;7;11;1863
KI_168;<3468, 5, 958>;False;0;613;0;0;0;50;0;0;2;1471;97;3990;99;66;1979;46;2819;69;16;255;64;2918;90;60;10;65;91;1156;3570;85;3985;51;61;296;59;900;16;56;2096;45;3454;82;75;91;79;28;3603
KI_169;<3468, 5, 958>;False;0;476;0;0;0;50;0;0;2;361;26;1037;51;48;3799;44;1692;46;49;1450;64;3747;83;23;87;31;1;3657;1116;45;1967;85;62;1247;60;3727;86;32;2397;84;206;82;39;4;19;87;3836
KI_170;<3468, 5, 958>;False;0;525;0;0;0;50;0;0;2;239;72;3318;20;27;1801;69;1657;84;11;276;68;2171;85;46;73;11;30;3999;2699;19;506;9;35;3391;22;2355;72;32;2726;31;2046;92;53;97;76;20;2625
KI_171;<3468, 5, 958>;False;0;452;0;0;0;50;0;0;2;1835;69;404;45;7;2254;19;2814;30;44;2267;73;2578;79;22;17;64;98;2169;3751;66;286;40;19;1635;52;3337;13;11;2870;12;3114;31;94;99;1;38;958
KI_172;<3468, 5, 958>;False;0;445;0;0;0;50;0;0;2;2323;21;532;86;34;3308;84;3352;11;64;1950;28;3394;84;96;72;51;62;2004;544;77;1738;73;84;281;96;404;84;77;1443;66;3037;41;27;64;27;58;852
KI_173;<3468, 5, 958>;False;0;484;0;0;0;50;0;0;2;2435;79;390;93;43;1506;5;2945;80;78;2613;36;2647;27;78;98;40;51;3838;103;89;241;99;42;1525;92;2079;80;90;1657;24;690;23;46;7;54;94;2259
KI_174;<3468, 5, 958>;False;0;570;0;0;0;50;0;0;2;1009;98;872;36;10;2272;76;3275;99;23;612;64;452;81;16;7;95;97;3905;126;92;3392;20;6;3721;29;3101;11;62;1041;55;2271;98;26;79;21;56;2657
KI_175;<3468, 5, 958>;False;0;587;0;0;0;50;0;0;2;1992;96;539;30;30;315;19;2936;97;69;839;17;2944;16;6;36;75;17;2004;2311;14;1122;68;40;1754;34;2041;94;37;240;21;761;59;21;6;65;66;3064
KI_176;<3468, 5, 958>;False;0;546;0;0;0;50;0;0;2;805;8;3783;62;27;2195;67;1187;56;91;3692;94;2710;44;95;75;46;23;3083;1788;59;2420;82;40;1992;65;3319;57;54;911;31;3375;92;73;43;29;37;1585
KI_177;<3468, 5, 958>;False;0;593;0;0;0;50;0;0;2;1690;49;3836;38;30;2578;24;3853;34;63;3096;63;906;30;20;43;44;72;3517;234;77;140;20;25;3970;90;170;43;22;3700;36;3835;96;93;31;40;73;2695
KI_178;<3468, 5, 958>;False;0;577;0;0;0;50;0;0;2;585;43;707;79;27;199;60;1258;71;34;3756;73;1528;84;47;49;30;54;738;2747;62;2615;11;47;755;48;2635;12;9;1001;34;2982;5;27;89;88;1;1735
KI_179;<3468, 5, 958>;False;0;495;0;0;0;50;0;0;2;1423;21;3884;91;60;2726;33;3828;74;63;2886;72;513;13;30;85;55;18;1708;2726;87;568;6;89;2581;90;1953;30;7;3202;36;2222;23;18;73;38;76;557
KI_180;<3468, 5, 958>;False;0;513;0;0;0;50;0;0;2;1428;32;3136;92;42;2877;19;3888;94;63;2767;53;2197;86;19;48;30;69;3173;1071;50;1939;9;27;950;60;2299;35;49;2071;61;2222;13;94;76;40;10;2790
KI_181;<3468, 5, 958>;False;0;498;0;0;0;50;0;0;2;3477;81;1678;64;97;154;97;1035;67;14;1478;14;2901;67;9;50;4;68;1946;3901;93;1813;33;72;1369;5;1669;38;86;2957;97;2030;85;38;78;32;88;3953
KI_182;<3468, 5, 958>;False;0;545;0;0;0;50;0;0;2;2672;79;1275;91;32;1489;17;1058;49;50;1137;51;1206;26;55;62;7;16;2053;1585;25;3243;88;7;259;26;1799;75;59;584;10;1554;70;18;68;70;58;1489
KI_183;<3468, 5, 958>;False;0;515;0;0;0;50;0;0;2;265;94;2010;71;40;2016;75;2471;21;5;938;14;3931;35;45;75;7;6;112;3191;55;1868;27;21;727;52;2736;55;91;3139;37;3846;94;39;96;44;39;1747
KI_184;<3468, 5, 958>;False;0;513;0;0;0;50;0;0;2;884;98;998;96;39;388;25;987;64;92;2034;94;3609;40;28;79;91;8;1822;1372;20;3010;99;78;2035;49;898;90;21;238;39;3531;20;85;21;17;3;512
KI_185;<3468, 5, 958>;False;0;496;0;0;0;50;0;0;2;1413;17;3167;68;53;2650;80;3246;14;10;2448;90;2357;22;66;43;12;16;1531;1977;55;1670;91;31;2774;15;2660;94;86;2530;99;1327;50;49;83;13;4;3307
KI_186;<3468, 5, 958>;False;-30;645;10;-40;0;50;0;10;2;355;10;936;22;17;2965;35;2655;71;32;1310;31;1341;37;36;21;15;60;1463;902;41;3794;32;23;676;96;2983;63;18;2567;36;1204;53;61;53;25;9;345
KI_187;<3468, 5, 958>;False;-1;454;9;-10;0;50;0;9;2;512;83;601;39;62;750;6;2380;12;85;3416;26;269;77;48;41;17;5;940;3630;15;3135;18;13;1809;56;2042;36;38;457;12;1985;25;23;33;12;57;2251
KI_188;<3468, 5, 958>;False;0;586;0;0;0;50;0;0;2;3365;12;2116;46;97;1655;52;3939;98;91;777;61;3668;18;45;72;95;14;3730;2629;13;804;45;81;941;50;3825;31;38;441;43;850;45;38;13;76;66;2888
KI_189;<3468, 5, 958>;False;0;613;0;0;0;50;0;0;2;137;19;875;56;41;1408;49;3846;31;92;1785;64;999;59;46;56;25;18;1457;2959;44;2748;80;32;2059;95;579;31;54;2494;34;1589;44;18;43;60;42;734
KI_190;<3468, 5, 958>;False;-82;796;18;-100;0;50;0;18;2;380;41;574;41;42;1163;21;2827;62;10;3696;28;567;92;88;33;8;36;149;259;8;1988;85;63;998;21;2993;36;69;3423;35;3666;68;70;12;96;97;708
KI_191;<3468, 5, 958>;False;0;528;0;0;0;50;0;0;2;2097;83;2100;51;61;3643;62;2049;81;26;2920;65;691;35;41;69;89;43;2916;1890;8;666;60;31;3201;47;1348;67;59;3696;83;433;7;35;55;22;97;1374
KI_192;<3468, 5, 958>;False;0;560;0;0;0;50;0;0;2;704;7;1857;59;21;3920;21;1350;89;53;3066;56;2692;89;41;97;30;63;2499;1004;93;1555;74;59;3715;37;834;39;28;3325;54;3725;60;95;67;18;25;3783
KI_193;<3468, 5, 958>;False;0;478;0;0;0;50;0;0;2;2418;35;3036;70;8;1802;83;3322;48;78;2102;35;1714;26;28;48;84;74;1802;450;41;2763;12;56;1084;65;897;27;99;3989;81;3415;79;75;58;89;22;2836
KI_194;<3468, 5, 958>;False;0;476;0;0;0;50;0;0;2;3786;12;2753;73;42;1029;76;2118;10;72;2876;50;3469;66;41;64;29;6;334;2957;31;1788;11;82;657;32;2379;76;52;2845;8;1499;46;88;1;27;15;1188
KI_195;<3468, 5, 958>;False;2;530;2;0;0;50;0;2;2;1459;58;558;96;22;1263;54;957;50;23;253;60;180;12;11;34;41;8;186;2329;21;3778;40;12;3043;15;1410;60;26;3783;93;1315;72;14;19;17;18;871
KI_196;<3468, 5, 958>;False;0;562;0;0;0;50;0;0;2;1468;27;2394;41;62;3939;25;2304;56;57;1057;64;2281;49;23;24;83;13;1751;2214;19;3977;41;63;2043;71;645;87;27;2437;65;2280;19;83;45;16;94;566
KI_197;<3468, 5, 958>;False;0;598;0;0;0;50;0;0;2;3010;12;2306;93;11;3551;37;3906;43;21;1893;80;1458;90;87;51;66;47;2138;2063;61;1479;36;46;3672;47;2727;39;29;1028;87;1461;89;59;39;45;1;1783
KI_198;<3468, 5, 958>;False;0;614;0;0;0;50;0;0;2;2393;15;1660;71;82;3953;69;1782;17;92;797;74;1176;43;31;64;84;11;3664;622;55;2478;52;26;2904;91;2364;42;76;3111;98;1734;25;97;29;79;96;1902
KI_199;<3468, 5, 958>;False;0;501;0;0;0;50;0;0;2;1989;6;3773;17;79;154;31;2293;43;75;1567;12;3326;72;6;0;16;36;152;1348;12;1566;57;7;3096;82;119;16;73;1281;51;472;38;33;38;99;68;3938
KI_0;<3468, 5, 958>;True;310;460;120;90;100;9.71;0;6;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_1;<3468, 5, 958>;True;232.82051282051282;803;112.82051282051282;20;100;11.25;0;39;1;1905;76;3768;50;30;1334;5;3927;91;43;855;65;890;10;45;94;32;74;620;1816;99;2868;53;89;3274;28;1755;61;74;1704;94;3675;85;55;30;27;78;2436
KI_2;<3468, 5, 958>;True;314;324;114;100;100;6.14;0;10;1;1081;79;682;52;64;4000;5;4000;42;63;4000;24;100;74;40;36;6;35;1000;4000;60;3378;23;95;2588;42;2610;55;78;1980;68;2210;74;69;37;6;35;1075
KI_3;<3468, 5, 958>;False;0;481;0;0;0;50;0;0;2;1026;29;1411;55;51;2034;38;1029;28;54;1439;24;2678;57;22;50;80;73;1394;2393;16;2337;6;59;3820;85;2731;27;32;3176;98;3588;70;71;67;51;18;977
KI_4;<3468, 5, 958>;False;-16;549;4;-20;0;50;0;4;2;810;62;1575;78;6;3253;47;1024;19;7;1819;76;355;41;54;53;8;10;936;885;80;1638;64;25;1730;63;1861;52;39;3317;88;3457;30;81;95;0;51;4000
KI_5;<3468, 5, 958>;False;0;542;0;0;0;50;0;0;2;585;43;707;79;27;199;60;1258;71;34;3756;73;1528;84;47;49;30;54;738;2747;62;2615;11;47;755;48;2635;12;9;1001;34;2982;5;27;89;88;1;1735
KI_6;<3468, 5, 958>;False;-5;633;6;-20;9;50;9;6;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_7;<3468, 5, 958>;False;-92;651;18;-110;0;50;0;18;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_8;<3468, 5, 958>;False;0;553;0;0;0;50;0;0;2;3786;29;2381;10;13;277;36;3183;10;25;716;8;3299;28;28;46;0;25;718;1333;74;3727;39;66;2823;41;1915;60;71;2521;19;3717;82;24;90;96;95;455
KI_9;<3468, 5, 958>;False;-33;619;7;-40;0;50;0;7;2;380;41;574;41;42;1163;21;2827;62;10;3696;28;567;92;88;33;8;36;149;259;8;1988;85;63;998;21;2993;36;69;3423;35;3666;68;70;12;96;97;708
KI_10;<3468, 5, 958>;False;-8;556;2;-10;0;50;0;2;2;1416;49;2346;51;48;1170;41;176;85;5;2324;66;1826;83;30;14;98;14;286;2113;61;2958;47;56;471;60;2651;44;90;1396;63;2288;8;73;76;91;33;3372
KI_11;<3468, 5, 958>;False;4;598;4;0;0;50;0;4;2;3075;24;3925;41;71;3054;56;2036;12;54;100;58;2542;82;17;56;22;25;1315;3292;80;3902;49;59;3359;55;2122;18;44;3241;29;976;63;40;74;87;19;661
KI_12;<3468, 5, 958>;False;6;490;6;0;0;50;0;6;2;2953;33;1240;87;47;807;17;1765;73;69;1216;42;2757;53;75;86;16;0;3885;2705;91;3720;74;5;2475;96;1852;33;82;1163;93;1809;91;23;94;73;68;2005
KI_13;<3468, 5, 958>;False;-6;626;4;-10;0;50;0;4;2;1851;105;4000;81;107;686;52;2552;78;28;452;35;3218;55;84;30;5;20;694;1308;9;2996;96;52;2754;47;1820;62;43;1482;28;3518;32;78;9;35;32;783
